baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB0360,Anxiety aggravated,corticolimbic affect-arousal and behavioral-control network structure,sustained high-arousal threat/salience network activation,established_478,68dad389ea7f36630040deac03db7e8bd86108c80742d8d7ddb6d5bf65a89800,0,0,0,0,0,0,0.14110313056920487,0.18853204627528064,0.04742891570607577,0.04742891570607577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e5940b46705a9fc4fb81f9f672d82883b6fd87302f107145a86c16fc684b35f2,0.2847901571268594,0.21868464283763345,0.5859375,0,False,
SB0361,Anxiety attack,corticolimbic affect-arousal and behavioral-control network structure,sustained high-arousal threat/salience network activation,established_478,68dad389ea7f36630040deac03db7e8bd86108c80742d8d7ddb6d5bf65a89800,0,0,0,0,0,0,0.14110313056920487,0.18853204627528064,0.04742891570607577,0.04742891570607577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,0230d457556aba2eff04eb282f0a440c5b3d849aa0b0ca1d621365e704c7a03e,0.2847901571268594,0.21868464283763345,0.5859375,0,False,
SB0362,Anxiety depression,corticolimbic affect-arousal and behavioral-control network structure,persistent alteration of affective-valence and motivational network state,established_478,f1c4252c7287b9abf92a308a4d7b1d881c8b4d3c1ac822d38d5f3f3f253b8fe0,0,0,0,0,0,0,0.1420461058149396,0.18140829393537505,0.03936218812043546,0.03936218812043546,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f88d9dc0fd8a5b7ff0eb28c440792e3c1e9cb44ba28e3e4b4e1f4df527bb85c3,0.2646416832875571,0.1992581503506794,0.5625,0,False,
SB0363,Anxiety disorder,corticolimbic affect-arousal and behavioral-control network structure,sustained high-arousal threat/salience network activation,established_478,68dad389ea7f36630040deac03db7e8bd86108c80742d8d7ddb6d5bf65a89800,0,0,0,0,0,0,0.14110313056920487,0.18853204627528064,0.04742891570607577,0.04742891570607577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,6d821ca46980a42ca8ab6da6059d1246cecff87afa1ef73daf9bc6bc4b04635f,0.2847901571268594,0.21868464283763345,0.5859375,0,False,
SB0364,Anxiety state,corticolimbic affect-arousal and behavioral-control network structure,sustained high-arousal threat/salience network activation,established_478,68dad389ea7f36630040deac03db7e8bd86108c80742d8d7ddb6d5bf65a89800,0,0,0,0,0,0,0.14110313056920487,0.18853204627528064,0.04742891570607577,0.04742891570607577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,7b4c3e782cd8a5dda94a4110f168d24a07bc1a983b000fa8e1914508b170e854,0.2847901571268594,0.21868464283763345,0.5859375,0,False,
SB0365,Anxiety symptoms NOS,corticolimbic affect-arousal and behavioral-control network structure,sustained high-arousal threat/salience network activation,established_478,68dad389ea7f36630040deac03db7e8bd86108c80742d8d7ddb6d5bf65a89800,0,0,0,0,0,0,0.14110313056920487,0.18853204627528064,0.04742891570607577,0.04742891570607577,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,191a5d195b40c4529670bdbceebd3fd7cb02451e0b1afae61e667210e544ac46,0.2847901571268594,0.21868464283763345,0.5859375,0,False,
SB0366,Aortic aneurysm,aortic wall tensile-layer integrity structure,localized vessel-wall dilation with reduced tensile integrity,established_478,c29a9f98376c4326065cfef4d734d035851453ed9db330c014137cfe12926b36,0,0,0,0,0,0,0.18400391980717878,0.19665100193436347,0.012647082127184683,0.012647082127184683,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,37f523b559b94ef956d8df45e92a93418f34f64a04b0af7bcff43db0bf73d3f8,0.2859462938308176,0.21323480954977758,0.6171875,0,False,
SB0367,Aortic arteriosclerosis,aortic arterial-wall lipid-fibrotic remodeling structure,arterial wall thickening/stiffening with lumen remodeling and reduced compliant perfusion,established_478,40ebf5cd2a75831eda025246ba1701b61759ed9a83e56000a6b764c207abd761,0,0,0,0,0,0,0.12079236634999324,0.15590729829994554,0.0351149319499523,0.0351149319499523,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,c8538092f9686dffe82663fc931a5bfe750c86e592e210c01f6e3242b2a38eb0,0.2841709522625313,0.21621457592991622,0.59375,0,False,
SB0368,Aortic bruit,aortic blood-flow turbulence structure,"turbulent blood-flow state generated by altered lumen geometry, wall compliance, or flow velocity",established_478,5e7d6ea084b5cfbc4d26701e6f463237d7412286f732d2956d4d4583b233bce3,1,0,0,0,0,0,0.2492110328611381,0.29809762158865116,0.04888658872751306,0.04888658872751306,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f23572fdead4a8753641ca6c90d39d44a96457ff364ae3851ad0ac85f51ae3c3,0.3239478326804797,0.24757357643960942,0.671875,0,False,
SB0369,Aortic disorder,aortic wall and blood-flow structure,departure from the reference structural configuration or regulated functional range,established_478,69379ad2ba4a452c39f185ea57f9412c8bc6a28768a08cebdad3be9db77b34a8,0,0,0,0,0,0,0.25341614246492894,0.25803022105389584,0.004614078588966897,0.004614078588966897,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f280ef2e17b903d8542773f331af3d9e4850ace3e84f29a9225e2b6eb3e79dd1,0.2850858006031393,0.2173302446379748,0.59375,0,False,
SB0370,Aortic dissection,aortic wall tensile-layer integrity structure,layer separation within a vessel wall creating an abnormal flow plane,established_478,0b3269e13edc4c736fd2c28f540abfc11c23c293c043a460daec624b2e98d39b,0,0,0,0,0,0,0.2029050402533732,0.21613452033775138,0.013229480084378187,0.013229480084378187,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,7bef217b4a56af55234ae840280a819d5af4bcf31bc500c4cbf8bd2a00536c56,0.2710329206991803,0.2070523423160735,0.5625,0,False,
SB0371,Aortic embolus,aortic arterial-lumen thromboembolic flow structure,mobile intravascular obstruction with downstream perfusion loss,established_478,c5f686ffadd8b23cb0a686576348588b2e60aa04eb6c35ec67feb6b58eb2208d,6,1,1,0,0,1,0.2125563939805779,0.2249316360981053,0.012375242117527385,0.012375242117527385,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,be3a08a48c60d4e8fc19221df806f5d4205095cec735417271236e0f35724f7b,0.27517977292462215,0.19838996698124656,0.625,1,True,1318
SB0372,Aortic valve incompetence,aortic-valve leaflet coaptation and flow-closure structure,failure of valve closure producing abnormal retrograde flow,established_478,95df40eda08e33f0ac4c9a49d328fc587e8b8c0220b2ca8629ac2a7db9bfd9b4,2278,882,123,96,855,219,0.22906647280899362,0.267049722308779,0.037983249499785376,0.037983249499785376,AWAY_FROM_REFERENCE,0.04214223002633889,MINOR,1,174,,,bd661fd028a17ed34412bec49e84a11ba9c052f4cb2427561748c66bf2f1091a,0.307311512872842,0.22557044252785607,0.6796875,27,True,192
SB0373,Aortic valve sclerosis,aortic-valve leaflet structural structure,excess matrix deposition/remodeling with increased tissue stiffness and reduced normal architecture,established_478,1057c83119c0dbc1f0203972659fbd7ec7089752f4fdfe6124b2abd6c6a12e1b,28,11,0,0,11,0,0.1922962083746731,0.23073776967621717,0.03844156130154408,0.03844156130154408,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,925219dc04e5a8c404816a341f4f4abb693b69096b28eb042f83c36aa2617c57,0.31324786096155927,0.24309952556287717,0.6328125,0,False,
SB0374,Aortic valve stenosis,aortic-valve leaflet opening and outflow structure,pathologic lumen narrowing with increased resistance to transit or flow,established_478,c99a482ec88550f6627f3d883c1a850df681e23ef5b9bcf1d6756e7b6b04b120,78,39,9,4,34,13,0.19745021833553844,0.24771878353109122,0.05026856519555278,0.05026856519555278,AWAY_FROM_REFERENCE,0.05128205128205128,MINOR,1,231,,,3d995984d3508aac0ee60bc8cf76153667fed8268ebb4a6bdf12eedb47e297cb,0.29490410482379303,0.2241589692973086,0.6171875,5,True,657
SB0375,Apathy,corticolimbic affect-arousal and behavioral-control network structure,"altered configuration or regulated output of the named structure, expressed as the state described by apathy",established_478,0940175ab276dd2a54d1005493c8f84b4b61c2cc76b00f067b10548c9653eb62,0,0,0,0,0,0,0.12460877972060458,0.17809566568420376,0.053486885963599184,0.053486885963599184,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e363a21c34f367ef489008efb3bf42ab97578242668b0057bb503dcd99c9a668,0.28678372535014773,0.21940088457335094,0.59375,0,False,
SB0376,Apgar score low,neonatal cardiopulmonary-neuromuscular transition structure,measured or functional quantity shifted below its reference structural range,established_478,ffb79a22ccf8e11b1ca98f9d4c80096527a475127b4bcc4d3a3df7776a902bf3,190,78,13,15,80,28,0.20359886357350543,0.2382485009193651,0.034649637345859685,0.034649637345859685,AWAY_FROM_REFERENCE,0.07894736842105263,MINOR,1,199,,,f4c9da6a7d41172dd650916608612390aac86e840fd8eb764202a0b79bcec364,0.28298786189418185,0.21991659987095347,0.5703125,-2,True,1030
SB0377,Aphagia,oropharyngeal swallowing motor-control structure,inability to complete normal swallowing or oral-to-esophageal intake,established_478,ca79a37722f43c993024bfe9a6b7a7059b06be40b7ebcb560e082c3fdec92234,6,3,0,0,3,0,0.17034046214114462,0.20395847931072486,0.03361801716958024,0.03361801716958024,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,,,334420456d9f6234de3b5cc06093a681d605006c96238258c0bc7153c754e2e0,0.28146032046028213,0.20261929324424655,0.640625,0,False,
SB0378,Aphakic cystoid macular oedema,interstitial-fluid and microvascular-permeability structure,"excess fluid accumulation within interstitial, tissue, or cavity compartments",established_478,2b638c76e312db87a8ee46cc85a6601baeec83f32cbd9ca1d5d1446daefef430,0,0,0,0,0,0,0.17582318314769174,0.22109228078302767,0.04526909763533593,0.04526909763533593,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,889ece1f99999ceb319525251842e48a9c99015818126201e5ce55a9a0d94b63,0.2990186725673323,0.23432155191138082,0.59375,0,False,
SB0379,Aphasia,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.23515218117452164,0.0418164816285318,0.0418164816285318,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,,,1bbe9114fc9ca2bf62e51afc1121a63fee38240982e432188e0e29502f3bc9cc,0.28675522972970946,0.22622588991427983,0.5625,-1,True,943
SB0380,Aphonia,laryngeal vocal-fold phonation structure,loss or severe reduction of phonatory sound generation,established_478,0a7b3838219f5ac09e61f2153053f9f5b4c7eeca86fd4672185816e1015aa326,0,0,0,0,0,0,0.23187398600338005,0.274772048789528,0.04289806278614794,0.04289806278614794,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,1cda2ec19af53b4938e8bf5249af6ec1ad1279713846a84d08c1bb93706bc13e,0.2868759090536881,0.21779836469961966,0.6015625,0,False,
SB0381,Aphthous stomatitis,oral mucosal epithelial-immune integrity structure,"localized or systemic inflammatory activation with altered barrier, vascular, and cellular organization",established_478,10f413105a81e64f0abd05061a4f565db06c0d3cdc50a1eb9ad42d664e42e4e5,0,0,0,0,0,0,0.15651858331534318,0.17891925224792282,0.022400668932579637,0.022400668932579637,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,df5ba602465821432f988365ba5b19b16fff30df5203eda5f970b833ca157c71,0.27260147838307947,0.20725027851595057,0.5703125,0,False,
SB0382,Aplasia,tissue progenitor production and developmental-growth structure,"developmental patterning deviation producing absent, incomplete, or abnormally organized structure",established_478,e717d089e49a0bfadee3d58f1cdf236181228bcf3ed332648ff195f56aee8152,3,2,1,0,1,1,0.1737299801717297,0.1958019499606567,0.022071969788927004,0.022071969788927004,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,d904253e5f8ab811bbf775baa377dab7844d0e33d251d0a8299cf5c9dcc2733b,0.28175880611377824,0.2081281172119247,0.6171875,1,True,1053
SB0383,Aplasia pure red cell,tissue progenitor production and developmental-growth structure,"developmental patterning deviation producing absent, incomplete, or abnormally organized structure",established_478,e717d089e49a0bfadee3d58f1cdf236181228bcf3ed332648ff195f56aee8152,3,2,1,0,1,1,0.1737299801717297,0.1958019499606567,0.022071969788927004,0.022071969788927004,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,b67fcfa42c5f88b62ace23b51ca8a75a7835fe358a177e5eb8c28be518e10bde,0.28175880611377824,0.2081281172119247,0.6171875,1,True,1054
SB0384,Aplastic anaemia,bone-marrow erythroid progenitor production structure,reduced erythrocyte/hemoglobin oxygen-transport capacity relative to systemic demand,established_478,88540417eff6bd3ef0d07554274a7aa73e37db89299eeac15fdeeb2c5187a39f,465,233,26,38,245,64,0.19810458101965156,0.23646286716162168,0.03835828614197012,0.03835828614197012,AWAY_FROM_REFERENCE,0.08172043010752689,MINOR,1,24,,,a898e53f13fc202071436a5232887ef4924ae05052bdef5313db0bbff6c9d3b5,0.306669075618664,0.23507661660812684,0.6328125,-12,True,206
SB0385,Apnoea,respiratory rhythm and alveolar gas-exchange structure,insufficient or unstable ventilation/gas exchange relative to metabolic demand,established_478,29db0f0daf68f7b3f5dbd09f5652d2eefc3d0c87af6f349ae8ee22dd15759030,0,0,0,0,0,0,0.18793236498804622,0.21080841256308536,0.022876047575039138,0.022876047575039138,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,f9584355c3108d0c79eb9edb47045b502a9d27934f3126fe0b7b6b2299a7ad06,0.2873340605412921,0.22350190309913676,0.578125,0,False,
SB0386,Apoptosis,programmed cellular death structure,programmed cellular-death activity altering viable cell number and tissue composition,established_478,c6e942460d942570ae9b1e0f3645a15485ec5ac9377a407127f7782849a45a4d,0,0,0,0,0,0,0.27978098010873664,0.3188918835976128,0.039110903488876136,0.039110903488876136,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,d58313b8d68d16e9a1bde83aac080db8b4ab196417dd6b7ca04f0d6002e4120b,0.2589253380240612,0.19228699759031853,0.5625,0,False,
SB0387,Appendicitis,appendiceal mucosal and innate-immune structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",established_478,bf4f0cbe15a95d59a356c57123527c55b4868ff2c5d20a3d20f16887d964de68,0,0,0,0,0,0,0.16432895778280288,0.19841466846641453,0.03408571068361166,0.03408571068361166,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,cccf03e7916d54969cf3fa87fb75be4c002e801b38e8dd90628d261bdb837c61,0.2832907675966293,0.21857105804466992,0.578125,0,False,
SB0388,Appetite absent,hypothalamic appetite and satiety-control structure,feeding-drive output below the level required to initiate normal intake,established_478,479d247c63cf5369a5cefc45a90682ac97d3f3c8c258f31f82c7db08cfe41947,0,0,0,0,0,0,0.19434519525177496,0.19403760449534913,-0.0003075907564258351,0.0003075907564258351,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,df275e2a49d89b1d87b3612dea75038979ca42f62e1e789d17d881f28b522987,0.25588385852600914,0.1800031811292795,0.6015625,0,False,
SB0389,Appetite disorder,hypothalamic appetite and satiety-control structure,departure from the reference structural configuration or regulated functional range,established_478,b209bf5bb1ea92443f894ca5685bc169ed3d1f555ee9c3b12d5594ba0c603fed,0,0,0,0,0,0,0.16604146962264177,0.15987202364264164,-0.006169445980000132,0.006169445980000132,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,f42b15e907126a061c0d5bacf7f69188c5c63f8a6cc86ab57435635baa64e545,0.25029870349933236,0.18348165060894195,0.5546875,0,False,
SB0390,Appetite exaggerated,hypothalamic appetite and satiety-control structure,feeding-drive output above the reference satiety-regulated range,established_478,cc51088f6141cb69945365f67ac3a7a1e79c5f958c60c1f75768e4a7f19c8200,0,0,0,0,0,0,0.18310446700835237,0.1863491132345838,0.00324464622623144,0.00324464622623144,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,68ddc2d2f3640ecc52b7921594d422debdd0618b7ea4fa2bc47220420f7b7e3d,0.26113292307408054,0.18983435740741528,0.5859375,0,False,
SB0391,Application site anaesthesia,local cutaneous sensory-nerve and sensory-transmission structure,externally imposed intervention producing a non-baseline structural or functional configuration,established_478,5e648709ade12497464bf41f91452b4d6f13238d621d353b1b401a4e133d1c61,6,3,0,0,3,0,0.24338201703403095,0.2835830364721319,0.04020101943810095,0.04020101943810095,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,492c80025aedd076e37557bcf210c55989f8f320aaa1c9510578ae4c4234aed6,0.3160630953367201,0.24653273821551236,0.6328125,0,False,
SB0392,Application site atrophy,local dermal-epidermal tissue mass and integrity structure,"reduction of tissue mass, cell volume, or functional structural content",established_478,19d9f8b4fdb94414b89523a006e0191570836502280952f8f4832c340508f812,1,0,0,0,0,0,0.19762194762468388,0.2214743676204871,0.02385241999580323,0.02385241999580323,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,d6013fd7d84f3a98514fe133138902e516f57d4e95acb457495d20df4cffa59e,0.28461846271621594,0.21847525941001944,0.5859375,0,False,
SB0393,Application site burn,local epidermal-dermal thermal injury structure,externally imposed mechanical/thermal/chemical tissue-integrity disruption,established_478,ce63e60ef2a1473e0766dc06ca13e811a38d193370ab464dac3d39c3dda0711e,0,0,0,0,0,0,0.1611911055484787,0.1868141812084062,0.025623075659927497,0.025623075659927497,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,483032596c8a2ab9e37858e471f26f61e164d96fe7a373fe56ce358bfcb67098,0.2682805739962404,0.1985510048734639,0.5859375,0,False,
SB0394,Application site cellulitis,local cutaneous innate-immune and barrier structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",established_478,8a52a32cb1235143c361ce018ae87bbf0f0b6836c9587520f3b4d7e269b1b9c6,3,0,0,0,0,0,0.20026996038388645,0.22156927705486107,0.021299316670974622,0.021299316670974622,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,815790ff0ee2059e5241a6ec03f43a17ec46f88ef8ee9d4f64cc643fdba918aa,0.2877742161244926,0.21546398307864956,0.6171875,0,False,
SB0395,Application site discharge,local wound-fluid and epithelial barrier structure,abnormal increase or ectopic release of secreted material,established_478,a499d5cc57b1b4830e8145f8900195ce90f1a11b870ed5dfa514218888ee5bc6,0,0,0,0,0,0,0.2341975131694719,0.2783573432816939,0.04415983011222202,0.04415983011222202,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,63e9345ab2827488af208c292e264f512d5e31068540b4419c729bf1cfa75584,0.29156623823213457,0.21837346125870072,0.625,0,False,
SB0396,Application site discolouration,local epidermal-dermal barrier and repair structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site discolouration",established_478,cbf52c2c05af688a1184da5094810611f431437cf5ace8c99bfdec51cd9021c7,28,12,4,2,10,6,0.12285591137285812,0.15982413130224582,0.0369682199293877,0.0369682199293877,AWAY_FROM_REFERENCE,0.07142857142857142,MINOR,1,223,,,b34987cdeb1b9fb197a9f14bb9d9b27ec72c0dfed0ecde36e513bf9e827775cc,0.28623633501081425,0.2221632134278223,0.578125,2,True,949
SB0397,Application site discomfort,local cutaneous sensory-nerve and sensory-transmission structure,abnormal sensory-autonomic signaling indicating departure from the reference local functional state,established_478,1fb96ed5c9960bf6fb9556f86889ec3d8f66bb61eafb35335ff899cea07cf077,6,2,0,0,2,0,0.23495111053800488,0.2732055298332059,0.038254419295201014,0.038254419295201014,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,3ebf868ed016ad8f0d24fe177148411b40fdbe21355e0affaeeae4aa3da969fe,0.3292195860886455,0.25914736108371406,0.6484375,0,False,
SB0398,Application site dryness,local epidermal-dermal barrier and repair structure,reduced water or secretory content relative to the normal hydrated state,established_478,6468d26c9d69997ea3ec5aee358a056ddea7d5d121839d725e69b28ee1b305c7,28,15,3,0,12,3,0.170704054219468,0.19637763610787695,0.02567358188840896,0.02567358188840896,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,d006df7656b48e5989d650542e40ea2a7b5e1839039be26e51a439cd9941854f,0.2837164582095667,0.2156603148897155,0.59375,3,True,999
SB0399,Application site eczema,local cutaneous inflammatory and microvascular structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site eczema",established_478,ebc7d81a6d9d1a6f37ff69bac585c195c4349c3513fe6c39b6e8611b5b7a9295,171,90,6,7,91,13,0.20286006266439305,0.23289740309046558,0.030037340426072534,0.030037340426072534,AWAY_FROM_REFERENCE,0.04093567251461988,MINOR,1,231,,,c5ac8289d8e4ac283f1b840b596a973e3c20431de762519cd50ed2db2f491cf3,0.3043408771286612,0.23566722820568442,0.6171875,-1,True,245
SB0400,Application site erosion,local epidermal-dermal barrier and repair structure,localized epithelial or tissue-surface loss with reduced barrier continuity,established_478,98055783630b9e3e21c9be63bb90e9f5658d8fa7dbe7232a3df10659b7f2e6cf,28,16,2,2,16,4,0.13742663132757227,0.1719226034914323,0.03449597216386002,0.03449597216386002,AWAY_FROM_REFERENCE,0.07142857142857142,MINOR,1,223,,,bc62c842363506731890a92452d6e9d8335da87467f399b547a2455b3e5b86f8,0.27787689484901157,0.2153986522548922,0.5625,0,True,1243
SB0401,Application site erythema,local cutaneous inflammatory and microvascular structure,increased superficial vascular perfusion producing localized tissue redness,established_478,14694ff7ed8201dbfe6d18293369e20189e007b96f2a9d372b78cb0355e3533f,171,79,9,13,83,22,0.19869240911107533,0.2275087059191817,0.02881629680810638,0.02881629680810638,AWAY_FROM_REFERENCE,0.07602339181286549,MINOR,1,231,,,03e9e4aa4e8079b9fe6787977266722a097949872e4948ed108a54e28f2937d1,0.28968222528810095,0.2195057625464646,0.609375,-4,True,857
SB0402,Application site excoriation,local epidermal-dermal barrier and repair structure,superficial epithelial-surface tissue loss with reduced barrier continuity,established_478,c9c856f3fbf66b1b2419b593e42802ba99f7d47e931307b28e57f705761bfe13,28,17,3,1,15,4,0.15551636844251426,0.18397891278855039,0.028462544346036123,0.028462544346036123,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,223,,,0455b2826f28336e1b2d0b538f9a73416eeada5489e5177435c59e2bd6bacae9,0.2738749573821209,0.20022860656356212,0.609375,2,True,1341
SB0403,Application site exfoliation,local epidermal-dermal barrier and repair structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site exfoliation",established_478,99dc9c6e66c2d66b49af295f9218c64f7ee51fdce3843765b2411b900db259a9,28,12,4,2,10,6,0.1201593807061705,0.15384414798155,0.0336847672753795,0.0336847672753795,AWAY_FROM_REFERENCE,0.07142857142857142,MINOR,1,223,,,f74e21033fc52cd2e585a75da692ae2106498ae31dda06292ba9c5df125d9a64,0.2819824473270618,0.2169755455208071,0.578125,2,True,1046
SB0404,Application site folliculitis,local cutaneous innate-immune and barrier structure,"localized inflammatory activation with cellular infiltration, vascular change, and tissue-function perturbation",established_478,8a52a32cb1235143c361ce018ae87bbf0f0b6836c9587520f3b4d7e269b1b9c6,3,0,0,0,0,0,0.20026996038388645,0.22156927705486107,0.021299316670974622,0.021299316670974622,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f049709e9a2fa75f3b8ebc5647ab9d74a646845b97f37a9331020b0f9e3e3d13,0.2877742161244926,0.21546398307864956,0.6171875,0,False,
SB0405,Application site haematoma,local cutaneous microvascular-hemostasis structure,vascular or tissue integrity breach with blood extravasation/accumulation,established_478,3af1902c5e11e0e8ba33f23683e5f0623d9bad37139e047162131af4625f8574,528,188,15,54,227,69,0.20725460328733236,0.23956834927989346,0.032313745992561094,0.032313745992561094,AWAY_FROM_REFERENCE,0.10227272727272728,MINOR,1,223,,,536b29d63ad8351371cd43cdac44e73756001129075969a0d019a3d57a994c2a,0.283786302934046,0.2140305523585927,0.6015625,-39,True,997
SB0406,Application site haemorrhage,local cutaneous microvascular-hemostasis structure,vascular or tissue integrity breach with blood extravasation/accumulation,established_478,3af1902c5e11e0e8ba33f23683e5f0623d9bad37139e047162131af4625f8574,528,188,15,54,227,69,0.20725460328733236,0.23956834927989346,0.032313745992561094,0.032313745992561094,AWAY_FROM_REFERENCE,0.10227272727272728,MINOR,1,223,,,0cddf9eba1e06298444f45b151482dd855bdd0b35e42b7338d2b2384284fc315,0.283786302934046,0.2140305523585927,0.6015625,-39,True,998
SB0407,Application site hyperaesthesia,local cutaneous sensory-nerve and sensory-transmission structure,"excess magnitude, activity, quantity, or tissue state above the reference configuration",established_478,494b67d3dc4b44c3d5155376742a2c9cd46b334a8c25114190444c81619c29fc,6,2,0,0,2,0,0.20319308466658503,0.24085643870947004,0.03766335404288501,0.03766335404288501,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,222,,,cd8f4c49d3dc5abd83a741f58eee5143e2509fd1ae3d8284794369419703e445,0.3074903737714205,0.23607819972124455,0.6328125,0,False,
SB0408,Application site hypersensitivity,local dermal mast-cell histamine and vascular-permeability structure,"exaggerated immune-recognition/effector activation causing barrier, vascular, or smooth-muscle perturbation",established_478,fc1c9b788df51050a2eec629314310be1535b57d91235b2b03a346d21f0fc3f0,0,0,0,0,0,0,0.12819609754954464,0.17328098620703214,0.0450848886574875,0.0450848886574875,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,392d7a2118c4c2128ccdbc8876036af7f51e3c7f14af0d6180d7938354986c12,0.28234260086028673,0.21398487909791064,0.59375,0,False,
SB0409,Application site induration,local dermal connective-tissue stiffness structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site induration",established_478,b8f7352fc1cecdbe5f32d7c99e0d7b0e3eecb45ceeae969f8393f3e877e5c414,0,0,0,0,0,0,0.10313453163607122,0.1320469020274443,0.028912370391373066,0.028912370391373066,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,223,,,4eb1cf8fd091e018ffa825f596878db0521a548172a735fdda95a7556f149479,0.31272370090287016,0.24417524500350019,0.625,0,False,
SB0410,Application site infection,local cutaneous innate-immune and barrier structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,established_478,b9ae3b5f65a122a9c0b3113eb8a1d69cc6d2ed71a5ba8f29e7c134004c75d63c,3,1,0,0,1,0,0.18804806434913623,0.214099780034834,0.02605171568569775,0.02605171568569775,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e1419859aa981fc1f7f6a227a684e0f4b3622f6608d8537d0a0e299b3809f68e,0.2775528528753082,0.21157360106744905,0.578125,0,False,
SB0411,Application site inflammation,local cutaneous inflammatory and microvascular structure,"localized or systemic inflammatory activation with altered barrier, vascular, and cellular organization",established_478,dc9e09dbb8d195926b194761d762efe52a8bbc17e3b683f850c8a2d07f8baa72,171,87,7,11,91,18,0.21064887920451103,0.23188181667788332,0.021232937473372293,0.021232937473372293,AWAY_FROM_REFERENCE,0.06432748538011696,MINOR,1,231,,,7171c0ef3c6b313c657fef5e081f2a9910db24156e52d4d6d59d3c6bcbeef1b5,0.27686225477892157,0.2038716521694166,0.609375,-4,True,1271
