baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits,nh3_mg_per_day,nh3_loading_mmol_per_day,joint_loading_mmol_per_day,condition_top_entry_index,response_top_entry_index
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,10,111,15,0.1795845592145957,0.2042914001292213,0.024706840914625605,0.024706840914625605,AWAY_FROM_REFERENCE,0.04329004329004329,MINOR,1,230,d4698c6b49e96259ce223642f377201f03c231c88c8aae8a4e226b6ef3a69657,0.32506338257455164,0.25236388118847763,0.65625,True,-5,172,0.25,0.01467952828216637,0.13321722356561078,230,230
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,13,97,17,0.15523938699575002,0.17755656976603296,0.02231718277028294,0.02231718277028294,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,24432749176fd97ac4fc6879c5241f792eaf6e78bd55e62478986fc1f2198fe5,0.30839098208224736,0.24918107571005776,0.578125,True,-9,622,0.25,0.01467952828216637,0.13321722356561078,230,230
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,6,98,11,0.19852064933694658,0.22526613673600937,0.026745487399062795,0.026745487399062795,AWAY_FROM_REFERENCE,0.025974025974025976,MINOR,1,230,884ddb255f78818a7c9ea1c8ee4ba7a5083ae9f02ded563714e39e613d5dbca4,0.31624492467343635,0.2536142374066297,0.6015625,True,-1,381,0.25,0.01467952828216637,0.13321722356561078,230,230
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,10,99,13,0.16147381518143966,0.18533743857876017,0.02386362339732051,0.02386362339732051,AWAY_FROM_REFERENCE,0.04329004329004329,MINOR,1,230,5b16257efd01556e47733a5e26ac413f45dca0a2c76e4d252cf620b4d40d7687,0.316202216703872,0.2535621545169171,0.6015625,True,-7,383,0.25,0.01467952828216637,0.13321722356561078,230,230
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,11,111,17,0.18877534489724834,0.21842138405356848,0.029646039156320136,0.029646039156320136,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,cedda7e8f6e5f99c3a7e7b9e4eafbc31b1b56345787f5ac0cc01abcc9677df7d,0.3353162871410636,0.2648674233427605,0.65625,True,-5,52,0.25,0.01467952828216637,0.13321722356561078,230,230
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.210579693284078,0.01724399373808816,0.01724399373808816,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,6ac7bebb86bf0bf65ee60d29579f246aa9994cf180448735b3030fcbe21dced3,0.30823250474035824,0.25241768870775394,0.5625,True,-1,727,0.5,0.02935905656433274,0.14789675184777712,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,6,12,110,18,0.16978720511102607,0.1918469072251754,0.022059702114149315,0.022059702114149315,AWAY_FROM_REFERENCE,0.05194805194805195,MINOR,1,230,d27210ec46fdaa17679f60d7cf1a52fca38d8e1567c06423e3bde7f519741875,0.3042728603808727,0.22872452485472283,0.6484375,True,-6,850,0.5,0.02935905656433274,0.14789675184777712,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,10,116,17,0.2181717192988044,0.24039798362537623,0.02222626432657182,0.02222626432657182,AWAY_FROM_REFERENCE,0.04329004329004329,MINOR,1,230,812914f0b74574591e73e4abfdb09af3b1692259d5def7fdec2646198529ff46,0.3228039836977868,0.25132345572900827,0.6484375,True,-3,221,0.5,0.02935905656433274,0.14789675184777712,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,5,9,133,14,0.23362204630323458,0.2541857310747836,0.020563684771549018,0.020563684771549018,AWAY_FROM_REFERENCE,0.03896103896103896,MINOR,1,230,72f2e6b83e62478170385e41e545a78607c9019ef36ba7aec3c41fc47f28aa7f,0.31430982734560853,0.246109545543425,0.625,True,-4,443,0.5,0.02935905656433274,0.14789675184777712,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,12,101,15,0.15805728467861213,0.1865504007239287,0.02849311604531657,0.02849311604531657,AWAY_FROM_REFERENCE,0.05194805194805195,MINOR,1,230,8ca751b7ba3911cd6908701558fb1ae74e4fe3a96f949814fd681da1dacb2533,0.3183376008233326,0.2595961595406495,0.5859375,True,-9,314,0.5,0.02935905656433274,0.14789675184777712,230,230
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,12,113,17,0.1795845592145957,0.20885084727945613,0.029266288064860424,0.029266288064860424,AWAY_FROM_REFERENCE,0.05194805194805195,MINOR,1,230,95dee6e3cb35a1a243c6e981103dccc430ce03a3bbfc1375d34977a76e84f243,0.3268835833106602,0.254583638183732,0.65625,True,-7,148,0.5,0.02935905656433274,0.14789675184777712,230,174
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,11,96,13,0.15024886482652056,0.17588693900663233,0.02563807418011177,0.02563807418011177,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,2fd15d49a2d7bc51b424dc31df22e13c472684fdad0ff25d8ef8ee7e3878967c,0.31972391271495654,0.25442702770116654,0.6171875,True,-9,276,0.5,0.02935905656433274,0.14789675184777712,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,12,98,14,0.15740077768265603,0.18413567864386016,0.026734900961204122,0.026734900961204122,AWAY_FROM_REFERENCE,0.05194805194805195,MINOR,1,230,4ba5083ced3a80f052c18001cd1b78ff7fe5add4ea36f21bc8af4bcc01356c77,0.3102163978300301,0.24969225345125623,0.5859375,True,-10,669,0.5,0.02935905656433274,0.14789675184777712,230,230
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,16,99,17,0.16147287749336448,0.18840548532861257,0.02693260783524809,0.02693260783524809,AWAY_FROM_REFERENCE,0.06926406926406926,MINOR,1,230,428f395f4604c1537b263c1161fac76bcf21e44ea722aeee3b02f9ade66b8aac,0.3109814198374492,0.254055085167621,0.5703125,True,-15,659,0.5,0.02935905656433274,0.14789675184777712,230,230
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,11,96,14,0.1505214271372033,0.17662597377342115,0.026104546636217862,0.026104546636217862,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,c8c0f389ae6cf68f44da9988e99861297bf8594e9b5608310086944a2e5bbfb0,0.3117475796334294,0.2515595483334505,0.5859375,True,-8,622,0.5,0.02935905656433274,0.14789675184777712,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,11,96,14,0.15348978879374264,0.17858148759897863,0.025091698805235985,0.025091698805235985,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,3472351f283231eeeec9af02723fc917ab9dd31caf48f148fe5a0bc1f437106f,0.3096080013456396,0.2506652455434629,0.578125,True,-8,694,0.5,0.02935905656433274,0.14789675184777712,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,11,96,14,0.15339235712854338,0.17998792433656097,0.02659556720801759,0.02659556720801759,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,9b188319e70c25eee033c77b903b3fac7f9f59e8398db540d4c1506dd580bf3b,0.31387349651436547,0.2541521298955677,0.5859375,True,-8,450,0.5,0.02935905656433274,0.14789675184777712,230,230
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,12,113,17,0.1795845592145957,0.20885084727945613,0.029266288064860424,0.029266288064860424,AWAY_FROM_REFERENCE,0.05194805194805195,MINOR,1,230,84bcb5ac108c2cd1f1d9a219df31e2eb2c2be34dfeaf2b799518dbb8b8e8a727,0.3268835833106602,0.254583638183732,0.65625,True,-7,149,0.5,0.02935905656433274,0.14789675184777712,230,174
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,13,97,17,0.15523938699575002,0.18206947465893564,0.02683008766318562,0.02683008766318562,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,fcc69837ca0be62145f7388305fb08a0c0864e84f478d3aefbbb774ac0055741,0.31147196515951514,0.2529383721457502,0.578125,True,-9,646,0.5,0.02935905656433274,0.14789675184777712,230,230
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,7,99,12,0.19852064933694658,0.2298192870225082,0.031298637685561626,0.031298637685561626,AWAY_FROM_REFERENCE,0.030303030303030304,MINOR,1,230,129013c4721b53982948eaf957adaca07af4e70a9292c84e1ef500521d46d08c,0.31786059727551985,0.255584569848195,0.6015625,True,-2,321,0.5,0.02935905656433274,0.14789675184777712,230,230
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,11,100,14,0.16147381518143966,0.1898375693244314,0.02836375414299175,0.02836375414299175,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,5b770f669823d07177c0dcc354cfafc4b12ff8080ada32134f8ce53ba1fdbecf,0.31865485708325103,0.25655317936981836,0.6015625,True,-8,300,0.5,0.02935905656433274,0.14789675184777712,230,230
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,14,114,20,0.18877534489724834,0.22384903407698598,0.03507368917973763,0.03507368917973763,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,7288f1245404d92fa8059d49e6a24cb2913e62bff0871415e47f8fba45dba510,0.33849832829062987,0.2687479613300364,0.65625,True,-8,35,0.5,0.02935905656433274,0.14789675184777712,230,230
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.21779012451577184,0.024454424969782007,0.024454424969782007,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,a49ccf8e00423659913b74f6f26d8b5add0a25d6153f42fb1b4822fa335af66b,0.3014866008479206,0.24419097664380562,0.5625,True,-1,833,1.0,0.05871811312866548,0.17725580841210986,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,6,15,113,21,0.16978720511102607,0.20225985340487007,0.032472648293844,0.032472648293844,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,9dac1b94746f6278479ee2ae159d67373e2154d042fca147d0d0a3c349e4540c,0.30165824739320624,0.2255359724307393,0.6484375,True,-9,831,1.0,0.05871811312866548,0.17725580841210986,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,11,117,18,0.2181717192988044,0.2501479708208767,0.031976251522072285,0.031976251522072285,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,4281f629d8e1d0f9a61c6445de5d7124250015620a5fada451887bd79b56b1db,0.32007190323473567,0.24799165028626302,0.6484375,True,-4,204,1.0,0.05871811312866548,0.17725580841210986,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,5,10,134,15,0.23362204630323458,0.26396816496222875,0.03034611865899417,0.03034611865899417,AWAY_FROM_REFERENCE,0.04329004329004329,MINOR,1,230,9dfc57efe8765aa63f970dc4b0fc2313b2aeadaad2cbd2a6993c2f5c23229eaa,0.3104735636583793,0.2414311751931455,0.625,True,-5,541,1.0,0.05871811312866548,0.17725580841210986,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,15,104,18,0.15805728467861213,0.19712088619382395,0.03906360151521182,0.03906360151521182,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,0d31ebd49b5bde850e27b703b3d20e021e7b066caee703effa46f7890899e487,0.31585197232162987,0.2565649052702803,0.5859375,True,-12,273,1.0,0.05871811312866548,0.17725580841210986,230,230
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,18,119,23,0.1795845592145957,0.21967076326813995,0.04008620405354424,0.04008620405354424,AWAY_FROM_REFERENCE,0.07792207792207792,MINOR,1,230,c621117b11ab079d72101213e668bc75c63fe05f789566569fcd42a1478461d1,0.32303926331262084,0.24989544306417177,0.65625,True,-13,131,1.0,0.05871811312866548,0.17725580841210986,230,174
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,14,99,16,0.15024886482652056,0.18547621973668393,0.03522735491016338,0.03522735491016338,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,9d9a2f22ad6953bbac91c3fdfc996e17a25f05c34d969eb646d3c27e1bcf5d3f,0.31565013885015547,0.24945901079287258,0.6171875,True,-12,282,1.0,0.05871811312866548,0.17725580841210986,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,14,100,16,0.15740077768265603,0.19428539159429548,0.03688461391163944,0.03688461391163944,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,67b0277c11f9014e727347c99abc752dd883b0d09fe0727b1bc426b6479ad886,0.30773723487564686,0.24666888399469133,0.5859375,True,-12,612,1.0,0.05871811312866548,0.17725580841210986,,
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,17,100,18,0.16147287749336448,0.19876370311009783,0.03729082561673336,0.03729082561673336,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,cb9843a48c6e1c60f51d3310a6ae34ad4bf0ecfec74336b66f5c47b156e57539,0.3089179501376813,0.25153865870448944,0.5703125,True,-16,584,1.0,0.05871811312866548,0.17725580841210986,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,13,98,16,0.1505214271372033,0.1863370312390431,0.035815604101839815,0.035815604101839815,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,1bdf39cc83bd11eabf7d1bf38fc8084cf7e6664e614385bd437535142b64c787,0.30832028274550083,0.24737991798231806,0.5859375,True,-10,599,1.0,0.05871811312866548,0.17725580841210986,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,14,99,17,0.15348978879374264,0.18822670587514334,0.0347369170814007,0.0347369170814007,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,282d7c724ceb617a16be81f449eed79777ec21e1f6a17c1423a905e7d87e2fd6,0.30690058513167284,0.24736351845325955,0.578125,True,-11,651,1.0,0.05871811312866548,0.17725580841210986,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,13,98,16,0.15339235712854338,0.19020753531485213,0.03681517818630875,0.03681517818630875,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,7659eed42fc6ce6d53fc36029c7b447f82cdb53e8a57f2e98908404665ba22dc,0.31151033041975457,0.25127022002409094,0.5859375,True,-10,420,1.0,0.05871811312866548,0.17725580841210986,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,18,119,23,0.1795845592145957,0.21967076326813995,0.04008620405354424,0.04008620405354424,AWAY_FROM_REFERENCE,0.07792207792207792,MINOR,1,230,5aa3aced699fedf736bf88fa367b74d998148c47894892ca1980d53bc649a044,0.32303926331262084,0.24989544306417177,0.65625,True,-13,132,1.0,0.05871811312866548,0.17725580841210986,230,174
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,15,99,19,0.15523938699575002,0.1925644058808993,0.037325018885149275,0.037325018885149275,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,f388f76ea5d187b9fd2746f5995b4e3e27f38b63d2ee2abe1dbbce8446368d7a,0.3095385297176123,0.2505805240458687,0.578125,True,-11,566,1.0,0.05871811312866548,0.17725580841210986,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,9,101,14,0.19852064933694658,0.2408060113242212,0.04228536198727462,0.04228536198727462,AWAY_FROM_REFERENCE,0.03896103896103896,MINOR,1,230,f1fbd510410f948a76f8283b6d5d0837b23e2efe9447105c759f7d8f44c15b36,0.31380835487751113,0.2506428108262331,0.6015625,True,-4,318,1.0,0.05871811312866548,0.17725580841210986,230,230
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,14,103,17,0.16147381518143966,0.20026990060284722,0.038796085421407556,0.038796085421407556,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,230,c35a441a6511744ae716e14154bf249d1dff6f4983ccb8d4d8765dd2758b980d,0.3158966071671928,0.2531894599599912,0.6015625,True,-11,272,1.0,0.05871811312866548,0.17725580841210986,230,230
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,15,115,21,0.18877534489724834,0.23542487505268905,0.04664953015544071,0.04664953015544071,AWAY_FROM_REFERENCE,0.06493506493506493,MINOR,1,230,ceecd4b92ebd5185c505b5031416bdca2eb6dcc4aa3eb238b26049e543d9f30b,0.33600375385926695,0.26570579738934996,0.65625,True,-9,28,1.0,0.05871811312866548,0.17725580841210986,230,230
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.19333569954598984,0.23515218117452164,0.0418164816285318,0.0418164816285318,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,1bbe9114fc9ca2bf62e51afc1121a63fee38240982e432188e0e29502f3bc9cc,0.28675522972970946,0.22622588991427983,0.5625,True,-1,943,2.0,0.11743622625733097,0.23597392154077534,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,7,17,114,24,0.16978720511102607,0.2270210203729064,0.057233815261880316,0.057233815261880316,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,9d4b84433dfd1781ad828eafcb79308a2e5d66d9925370ba8ae7e21d45b59b20,0.29205851603471455,0.21382898296916408,0.6484375,True,-10,768,2.0,0.11743622625733097,0.23597392154077534,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,13,119,20,0.2181717192988044,0.27465915481951264,0.05648743552070823,0.05648743552070823,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,e90f3d71185ab2ec3f2a2a8ae9319e97db4da7f6dc1804346acac4a14469b300,0.30975130490580116,0.23540555476317215,0.6484375,True,-6,137,2.0,0.11743622625733097,0.23597392154077534,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,8,13,134,21,0.23362204630323458,0.28956229072028106,0.05594024441704648,0.05594024441704648,AWAY_FROM_REFERENCE,0.05627705627705628,MINOR,1,230,f0791574a3892abcdfacf967ce02a93aee0991afee1fe01f0903a6ed6388f861,0.2990759267760147,0.22753161801953015,0.625,True,-5,534,2.0,0.11743622625733097,0.23597392154077534,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,17,106,20,0.15805728467861213,0.22159984282289225,0.06354255814428011,0.06354255814428011,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,d2f39432a443969bc37009bba9a68d0bcc4cc9b5258d6d6e0e23e6890d21f585,0.30552968958740534,0.2439767555943968,0.5859375,True,-14,223,2.0,0.11743622625733097,0.23597392154077534,,
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,8,18,116,26,0.1795845592145957,0.24637162286698755,0.06678706365239184,0.06678706365239184,AWAY_FROM_REFERENCE,0.07792207792207792,MINOR,1,230,780317bbc16b593aee10f0e21a2b53b7fd3f059c5daeee097b139934ef20e16d,0.3111167098194509,0.2353557436822572,0.65625,True,-10,119,2.0,0.11743622625733097,0.23597392154077534,230,174
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,16,101,18,0.15024886482652056,0.20901582545888975,0.05876696063236919,0.05876696063236919,AWAY_FROM_REFERENCE,0.06926406926406926,MINOR,1,230,a8ca50bf37423d37ab6e51b724fee5c7cbf9fc72338bbe57679a49adc99522c4,0.30385438513360497,0.23507394528488412,0.6171875,True,-14,258,2.0,0.11743622625733097,0.23597392154077534,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,16,102,18,0.15740077768265603,0.21822822258209906,0.06082744489944303,0.06082744489944303,AWAY_FROM_REFERENCE,0.06926406926406926,MINOR,1,230,89cbcc09f988ee84051ba01225be3e2fb5fb45cc03d84182c89aa94b23a2605c,0.2977402484521877,0.23447743713681435,0.5859375,True,-14,570,2.0,0.11743622625733097,0.23597392154077534,,
