baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB1896,Erythropsia,"erythrocyte production, integrity, and oxygen-transport structure","altered configuration or regulated output of the named structure, expressed as the state described by erythropsia",remaining_5256,ae60fa9d063217c8b7e675f4b1439a20b0c87dd6166fb6930bf9646a5929108e,15,11,0,2,13,2,0.14372293905286815,0.15739916701013934,0.013676227957271192,0.013676227957271192,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,174,,,5511185cdef222f19d90c6a96a7d4c426f73d4e1035cb6c1bdad1b5332abc56c,0.3222706464053321,0.25581786146991725,0.625,-2,True,227
SB3195,Lung infiltration,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by lung infiltration",remaining_5256,741cfeaf3accfbd61e8b3701938cc864cf8bf048ce5140a4f4f8896c17d49794,36,17,2,1,16,3,0.1784701129032894,0.18367089425707372,0.005200781353784323,0.005200781353784323,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,031878ed4e3d9cbe73e9549eba08b493693376c62dd8bb580c3786f16d0dee46,0.32219730169771493,0.2522985386557499,0.640625,1,True,228
SB4933,Sluggishness,whole-organism substrate utilization and cellular energy-production structure,"altered configuration or regulated output of the named structure, expressed as the state described by sluggishness",remaining_5256,86af8a18cf832e35037f3cabeb4a3d5ac8617786ae3265c692a68a9966e51309,78,28,2,4,30,6,0.10145376923824267,0.10773839935370977,0.006284630115467094,0.006284630115467094,AWAY_FROM_REFERENCE,0.05128205128205128,MINOR,1,223,,,32761aef3cabde8085dad03f34d0678ea1cab82c27d775534ce4bdc56e2a38f8,0.32207114545927,0.2572895066576464,0.6171875,-2,True,229
SB3912,Painful ejaculation,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by painful ejaculation",remaining_5256,8278ff9b866a099078db20aaef522605aae294883601ccdce45b6838df4b8153,190,81,8,6,79,14,0.13202778769551038,0.14344294923165157,0.011415161536141194,0.011415161536141194,AWAY_FROM_REFERENCE,0.031578947368421054,MINOR,1,223,,,86618571fb913f4212974cc97c4641e9506aa4b00be64050430b57d60e6f77f8,0.3220238837331243,0.2572318704062492,0.6171875,2,True,230
SB1758,Electrocardiogram ST-T change,"cardiac conduction, depolarization, repolarization, and rhythm structure","altered configuration or regulated output of the named structure, expressed as the state described by electrocardiogram st-t change",remaining_5256,ea74db721a0c9f9bdac735795b639800a3409d5f645792ea5247282f473ded9d,703,205,19,45,231,64,0.09738647073842743,0.11300531992786056,0.015618849189433126,0.015618849189433126,AWAY_FROM_REFERENCE,0.06401137980085349,MINOR,1,230,,,fd74a8ceeee7cc654f75901fabdf6b0298536b5ec0881f7e66b1507c63cb808b,0.3220043268710243,0.25720802057441994,0.6171875,-26,True,231
SB0399,Application site eczema,local cutaneous inflammatory and microvascular structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site eczema",established_478,ebc7d81a6d9d1a6f37ff69bac585c195c4349c3513fe6c39b6e8611b5b7a9295,171,90,6,1,85,7,0.20286006266439305,0.20646602109877243,0.003605958434379386,0.003605958434379386,AWAY_FROM_REFERENCE,0.005847953216374269,MINOR,1,231,,,1ddcd692fe586708b1fd68114599b93053575fe7e87c838aa59c068d1575387e,0.32194808035624006,0.2571394272637074,0.6171875,5,True,232
SB1736,Ejaculation delayed,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by ejaculation delayed",remaining_5256,5cbeb4920ca1eea4f633a9144740806d98f2fb9b6ec5accd3f2df8c19a712eec,190,80,7,7,80,14,0.12781110558265407,0.1392235988289785,0.011412493246324429,0.011412493246324429,AWAY_FROM_REFERENCE,0.03684210526315789,MINOR,1,223,,,8c4b008a5db5debf00b56b8b351f620094dc605fdbaf9ce1f386aa7c43e33b48,0.3218903741706263,0.25535411484222725,0.625,0,True,233
SB3476,Myasthenia gravis,whole-organism substrate utilization and cellular energy-production structure,"altered configuration or regulated output of the named structure, expressed as the state described by myasthenia gravis",remaining_5256,2ab263b648afc6b6580db7f81ae9686cb1a25d6f5e4cc79379a0afb0641f2aac,78,30,2,5,33,7,0.10921587810496947,0.11500879688331145,0.005792918778341982,0.005792918778341982,AWAY_FROM_REFERENCE,0.0641025641025641,MINOR,1,223,,,d3598b239c8b0db33d20344cb5425920058b383bc11733abbe1d615bf04782e0,0.3216724575209615,0.2550883628304409,0.625,-3,True,234
SB0069,Accidental exposure to product,non-structural exposure event,chemical burden exceeding or altering the reference exposure-clearance state,established_478,0dec32c8cbefe929fae8d9898817b4b8acf5e36632ea551798d8106e5304282d,36,21,0,1,22,1,0.3237636463241451,0.33124498076468567,0.007481334440540555,0.007481334440540555,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,a9fab81ee6700e50b6842fc070a3dd86500ca32041245a2656ca5ed3f90244dd,0.3215977011686106,0.24813744044952513,0.65625,-1,True,235
SB0795,Bradyarrhythmia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.2080977843369034,0.019096872366129447,0.019096872366129447,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,b152484e0fb81a98072c4d6db043cb17e7dcaf2617700cecfedec7d6708a5c02,0.32128945051281527,0.2597660981863601,0.6015625,-1,True,236
SB0796,Bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.2080977843369034,0.019096872366129447,0.019096872366129447,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,ac0d755a2e7541e67cbc3091cb0f637aaa388cb0fb490a00579cbb6ad28f33c7,0.32128945051281527,0.2597660981863601,0.6015625,-1,True,237
SB2994,Junctional bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.2080977843369034,0.019096872366129447,0.019096872366129447,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,3bca82a3986b5e83d8e91d7e44e936846f878977ed3b0d96ed55e3847ac90ac0,0.32128945051281527,0.2597660981863601,0.6015625,-1,True,238
SB4561,Reflex bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.2080977843369034,0.019096872366129447,0.019096872366129447,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,e370af0d938623032144ee736a1b9cd11c498fe1638947bf431f961de89ec6e1,0.32128945051281527,0.2597660981863601,0.6015625,-1,True,239
SB4858,Sinus bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.2080977843369034,0.019096872366129447,0.019096872366129447,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,84864ad71a230d5a9cb452896a3ffe7418fa1922cabeefb555ef888541a228fa,0.32128945051281527,0.2597660981863601,0.6015625,-1,True,240
SB0426,Application site swelling,local cutaneous inflammatory and microvascular structure,"excess fluid accumulation within interstitial, tissue, or cavity compartments",established_478,d140e373ab296691ff5c973eca9f7de19fa59c7e7af41d9ba03364ced3dc9752,171,95,6,4,93,10,0.21499239110558632,0.22299141481841955,0.007999023712833231,0.007999023712833231,AWAY_FROM_REFERENCE,0.023391812865497075,MINOR,1,231,,,fde33e1b6ccbff858ca9798ff921b6226f005ec6327ae67001fd5edfee374fe9,0.32097157415645117,0.2593784440932332,0.6015625,2,True,241
SB2456,Heparin-induced thrombocytopenia,"platelet production, activation, adhesion, and aggregation structure",quantity of the named cell/tissue component reduced below the reference range,remaining_5256,14d73f92ea76dce3df127b80f7e00f4eacc0ff9c17f8a991a06542bf05cdba96,15,6,1,1,6,2,0.1616337208639358,0.1728420973709055,0.011208376506969708,0.011208376506969708,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,948fbbfd3c5d5d98d67a3e3f7d067898ec8ca829b9d9762f1da61cdaaea97048,0.3209188341707581,0.24902449289116846,0.6484375,0,True,242
SB2726,Idiopathic thrombocytopenia,"platelet production, activation, adhesion, and aggregation structure",quantity of the named cell/tissue component reduced below the reference range,remaining_5256,14d73f92ea76dce3df127b80f7e00f4eacc0ff9c17f8a991a06542bf05cdba96,15,6,1,1,6,2,0.1616337208639358,0.1728420973709055,0.011208376506969708,0.011208376506969708,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,e713dbea69eba1c615508de248169cbd8e040bbfae74837849b9a44248935e4a,0.3209188341707581,0.24902449289116846,0.6484375,0,True,243
SB5209,Thrombocytopenia,"platelet production, activation, adhesion, and aggregation structure",quantity of the named cell/tissue component reduced below the reference range,remaining_5256,14d73f92ea76dce3df127b80f7e00f4eacc0ff9c17f8a991a06542bf05cdba96,15,6,1,1,6,2,0.1616337208639358,0.1728420973709055,0.011208376506969708,0.011208376506969708,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,6346db330f86a3f59ad7ede31bd00e68453dc5d9c5ac8a7bdb1190122e2ae787,0.3209188341707581,0.24902449289116846,0.6484375,0,True,244
SB5210,Thrombocytopenia aggravated,"platelet production, activation, adhesion, and aggregation structure",quantity of the named cell/tissue component reduced below the reference range,remaining_5256,14d73f92ea76dce3df127b80f7e00f4eacc0ff9c17f8a991a06542bf05cdba96,15,6,1,1,6,2,0.1616337208639358,0.1728420973709055,0.011208376506969708,0.011208376506969708,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,dbbcc2ea3966cfc93781e3e76b3d4b8fbd2925964e9db374a51e70fd4490afad,0.3209188341707581,0.24902449289116846,0.6484375,0,True,245
SB4447,Pulmonary thromboembolism,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by pulmonary thromboembolism",remaining_5256,00f7529d8e7c4a71b3435807b0b0caf83ae03a53b9a60c1556e487dd24ad2c97,36,17,0,1,18,1,0.18748484117756314,0.1927665414342925,0.00528170025672936,0.00528170025672936,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,b5518d737dada65b34bc50124f7e1d0ea127bf61b94f469dbe6b52a3b30a3957,0.3208072978636236,0.25231835105319955,0.6328125,-1,True,246
SB1767,Electrocardiogram change,"cardiac conduction, depolarization, repolarization, and rhythm structure","altered configuration or regulated output of the named structure, expressed as the state described by electrocardiogram change",remaining_5256,6dd7c5437694bce38cd7c966c71df56ff8ea8bfa6028027e8bd061137858b564,703,194,20,49,223,69,0.09659860060525205,0.1124656975899907,0.01586709698473865,0.01586709698473865,AWAY_FROM_REFERENCE,0.06970128022759602,MINOR,1,230,,,ab38eac0f91a3d4a83c329ed39bc336ef3a8e65e15a99775822d67e0fafdf1d0,0.3207132744535891,0.255633566406816,0.6171875,-29,True,247
SB3275,Mechanical complication of implant,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by mechanical complication of implant",remaining_5256,2d7920d912c30c74f78f7644f482c0c299bb6580dd7bc51bf48fda0f36a851d4,1431,589,46,71,614,117,0.14667838281441015,0.16373844151772343,0.017060058703313286,0.017060058703313286,AWAY_FROM_REFERENCE,0.0496156533892383,MINOR,1,223,,,116625d2622facc63ca2b89f8c263efb7e62f66788b0d0df2cb303280f9c1ae2,0.3206518317189728,0.2572735752670401,0.609375,-25,True,248
SB0539,Autonomic nervous system imbalance,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,aa3d522a218042a8addcaa064b88055e15b4d328ec33f4e07b6e481c266dfab8,0.3204993227384635,0.24851289358349204,0.6484375,1,True,249
SB1568,Disequilibrium syndrome,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,905403c16010f3b3b55bc2f4fcf1d1a5d0a5fd1b5c2862381056b579add5a32a,0.3204993227384635,0.24851289358349204,0.6484375,1,True,250
SB1774,Electrolyte imbalance,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,5a61a0f6aad0b1f56c162f5fd703735c0f78cb8d8273188bb4b5b1efb022c50f,0.3204993227384635,0.24851289358349204,0.6484375,1,True,251
SB2075,Fluid and electrolyte imbalance,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,471e2eacd3f238d1e92e8b3499848601204d939ad12ba7dbf860abe3175d14b4,0.3204993227384635,0.24851289358349204,0.6484375,1,True,252
SB2076,Fluid imbalance,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,1fca1c63137fbb430fa5d5a7f56ec44461a1a4b0b4d672fca42d765116fb7f61,0.3204993227384635,0.24851289358349204,0.6484375,1,True,253
SB3031,Labyrinthine disorder,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,699d8fa5668648b4e0ad06052c741578b9c3d318286ff658ab162fed2643d698,0.3204993227384635,0.24851289358349204,0.6484375,1,True,254
SB5599,Vestibular disorder,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,feb16ea8cd751faeea084adc10f29d20d84cffa70d5204fd67cf795ffa3dfe2a,0.3204993227384635,0.24851289358349204,0.6484375,1,True,255
SB5601,Vestibular toxicity,vestibular sensory-transduction and balance-control structure,departure from the reference structural configuration or regulated functional range,remaining_5256,eaf5ac79481508d425c7a4f6e01e99bca11d5d062dc4ef597351c12650e79064,15,4,1,0,3,1,0.19117992639832704,0.2061567581075905,0.01497683170926345,0.01497683170926345,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,198,,,82cf201664e4dfe7c82e7f0975ee449b4153e40a7b7233642f0e74d466c79d09,0.3204993227384635,0.24851289358349204,0.6484375,1,True,256
SB2373,Haemolysis,"erythrocyte production, integrity, and oxygen-transport structure","altered configuration or regulated output of the named structure, expressed as the state described by haemolysis",remaining_5256,a00c98ad91730dac167407047c69522906af93d17617c97d14aceeef05f9460b,15,11,0,2,13,2,0.1307453173089117,0.1441374516139794,0.013392134305067693,0.013392134305067693,AWAY_FROM_REFERENCE,0.13333333333333333,MINOR,1,174,,,0e20bfc3ac01332d661f6557fb0d529f70bea66b83c6724537182c6f8d638367,0.3204085010811537,0.2535469525379923,0.625,-2,True,257
SB1098,Chloasma,cutaneous melanocyte-pigment production and distribution structure,"altered configuration or regulated output of the named structure, expressed as the state described by chloasma",remaining_5256,39c6a8501c3e9766394d4313dd165be76026337646acaad3853faef8f1e6e908,28,13,1,7,19,8,0.14025495272660382,0.15241006484283737,0.012155112116233546,0.012155112116233546,AWAY_FROM_REFERENCE,0.25,MINOR,1,223,,,ee41f3f3c05536b443679fcfbd00a1df153169e58322751a1558339fad8a945c,0.32032004698726374,0.2534390816917851,0.625,-6,True,258
SB3659,Night sweats,eccrine-apocrine sweat-gland secretory structure,"altered configuration or regulated output of the named structure, expressed as the state described by night sweats",remaining_5256,ccffd41e12123ab60164a465f5783a448a9761fb7f1edb6617ce027d2c97c986,105,50,12,1,39,13,0.19084557091040444,0.20232409044488364,0.011478519534479203,0.011478519534479203,AWAY_FROM_REFERENCE,0.009523809523809525,MINOR,1,174,,,d7d453f9afc0799b963ea6d4a46d4ac165855d3bb29be1c2b5a5cd1902587bee,0.32026594816188647,0.248228290441325,0.6484375,11,True,259
SB0861,Bronchoconstriction,bronchial smooth-muscle tone and airway-caliber structure,excess or sustained contractile activation causing abnormal narrowing or mechanical state,remaining_5256,90809580875f0d8e4d4109d006d3f42aefc663b748037c8a09badb5ba2341b20,300,123,16,10,117,26,0.13480525111003483,0.1462626082084244,0.011457357098389576,0.011457357098389576,AWAY_FROM_REFERENCE,0.03333333333333333,MINOR,1,231,,,dc61b237fa3c7a1057466bc42d849914e0b34451076b88be762525bcd11368b5,0.32021647951935694,0.25502771892604503,0.6171875,6,True,260
SB3036,Lacrimal disorder,lacrimal-gland secretion and tear-drainage ocular-surface structure,departure from the reference structural configuration or regulated functional range,remaining_5256,6fc864a7327b80d16733af714107a7cf9705859b4a164a2022196a70aacd43bd,703,295,22,34,307,56,0.16836436611843275,0.17735349023103475,0.008989124112601998,0.008989124112601998,AWAY_FROM_REFERENCE,0.04836415362731152,MINOR,1,223,,,a244d0f600da97ee5a61764108b24e60949c3443ebb6f18ab0cb15088c02b125,0.3201770815588564,0.24811991653519072,0.6484375,-12,True,261
SB3038,Lacrimal gland disorder,lacrimal-gland secretion and tear-drainage ocular-surface structure,departure from the reference structural configuration or regulated functional range,remaining_5256,6fc864a7327b80d16733af714107a7cf9705859b4a164a2022196a70aacd43bd,703,295,22,34,307,56,0.16836436611843275,0.17735349023103475,0.008989124112601998,0.008989124112601998,AWAY_FROM_REFERENCE,0.04836415362731152,MINOR,1,223,,,4b23b50d53ee736f3fcec51f0c037e5b6085aae32533ca29fb21dd5f2d9ff3d4,0.3201770815588564,0.24811991653519072,0.6484375,-12,True,262
SB3039,Lacrimal structural disorder,lacrimal-gland secretion and tear-drainage ocular-surface structure,departure from the reference structural configuration or regulated functional range,remaining_5256,6fc864a7327b80d16733af714107a7cf9705859b4a164a2022196a70aacd43bd,703,295,22,34,307,56,0.16836436611843275,0.17735349023103475,0.008989124112601998,0.008989124112601998,AWAY_FROM_REFERENCE,0.04836415362731152,MINOR,1,223,,,3e8c057daacd7c91d6530b857746675b216b20de809b97527f040221fedd4fda,0.3201770815588564,0.24811991653519072,0.6484375,-12,True,263
SB1150,Chronic kidney disease,renal glomerular-tubular filtration and fluid-balance structure,"altered configuration or regulated output of the named structure, expressed as the state described by kidney disease",remaining_5256,9b79bbfeb6ff9506ce740beb5ce11ebede6d0afcc33373c989891a58e94dc571,91,26,3,8,31,11,0.12613095070000013,0.13871779417357966,0.012586843473579523,0.012586843473579523,AWAY_FROM_REFERENCE,0.08791208791208792,MINOR,1,231,,,b404bd9131c0a161ea608df07df5682e1751cfab30b3c376eaea36902148e6bc,0.3201633917358819,0.2515330996779047,0.6328125,-5,True,264
SB4373,Prostatomegaly,"male gonadal, ductal, accessory-gland, and reproductive-output structure",enlargement of the named organ or tissue beyond its reference geometry,remaining_5256,4f439b12d701b427a2f466a4d2e2cb199ac545f30fe0fc302a5af88356abf716,190,95,8,6,93,14,0.1431603414430873,0.15530276303299495,0.012142421589907637,0.012142421589907637,AWAY_FROM_REFERENCE,0.031578947368421054,MINOR,1,223,,,ae3818cd441b92a381b8841b6f07f0cd18e674dbb65ac0d846ca18b950ac1d21,0.3201180212608953,0.2651972820254821,0.5703125,2,True,265
SB2727,Idiopathic thrombocytopenic purpura,"platelet production, activation, adhesion, and aggregation structure","altered configuration or regulated output of the named structure, expressed as the state described by idiopathic thrombocytopenic purpura",remaining_5256,aa99a3a70940e67c61df672d3a69ad65e1b02c213beffd452a0f00eb95a790fe,15,6,2,1,5,3,0.13486653498168566,0.14483635094042624,0.00996981595874058,0.00996981595874058,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,230,,,e9bd728b38e5f4f15b3a9938d736d10c4e4e3da12605176db5625bfe135e1771,0.3200969263905258,0.258311800476251,0.6015625,1,True,266
SB0340,Anterior spinal artery syndrome,anterior spinal-cord arterial perfusion and motor-tract structure,departure from the reference structural configuration or regulated functional range,established_478,7785c035f2d3ee0af3a5e13a5cc0b11a925073e7e03ac3c28d8915f372a97f5e,1596,537,54,84,567,138,0.1428939482237983,0.1637524143716188,0.020858466147820498,0.020858466147820498,AWAY_FROM_REFERENCE,0.05263157894736842,MINOR,1,186,,,ea1e550eb7a6c7018389a4ec98c7fba091f4d398a63f1ee45ab8412818043d75,0.32009168455721354,0.24973071287465065,0.640625,-30,True,267
SB5556,Vasovagal symptoms,sympathetic-parasympathetic autonomic-control network,observable sensory or functional output indicating departure from the reference structural state,remaining_5256,ca93278813fc7d9dabb39c7e8f41caf68a407ca21c5d5ba2458adf6ff33fadd8,78,38,6,2,34,8,0.18409389901660322,0.19703288060001944,0.01293898158341622,0.01293898158341622,AWAY_FROM_REFERENCE,0.02564102564102564,MINOR,1,223,,,fedaea59c3145d739b13764c1e5037d9b179454cc09927032722d75a6a543000,0.32004134495294007,0.2513842621377318,0.6328125,4,True,268
SB0149,Acute pulmonary oedema,"pulmonary airway-alveolar, pleural, and gas-exchange structure","excess fluid accumulation within interstitial, tissue, or cavity compartments",established_478,3b3dbfa9904a906f7f498ab99030ec0e46d2168ec190a025db386baf4b477858,36,19,1,0,18,1,0.21362701924296157,0.21869049632514637,0.005063477082184797,0.005063477082184797,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,16fbb890d7b94a7e27beb9f581acd60710b4b0b57b28edc36587ac67a7b0cd77,0.3200318696779846,0.2582324630219325,0.6015625,1,True,269
SB3682,Non-cardiogenic pulmonary oedema,"pulmonary airway-alveolar, pleural, and gas-exchange structure","excess fluid accumulation within interstitial, tissue, or cavity compartments",remaining_5256,3b3dbfa9904a906f7f498ab99030ec0e46d2168ec190a025db386baf4b477858,36,19,1,0,18,1,0.21362701924296157,0.21869049632514637,0.005063477082184797,0.005063477082184797,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,04f0e29e2db410c48bb4daf734886cbc6683672a1e836c6fb0615f334cddd7b6,0.3200318696779846,0.2582324630219325,0.6015625,1,True,270
SB4444,Pulmonary oedema,"pulmonary airway-alveolar, pleural, and gas-exchange structure","excess fluid accumulation within interstitial, tissue, or cavity compartments",remaining_5256,3b3dbfa9904a906f7f498ab99030ec0e46d2168ec190a025db386baf4b477858,36,19,1,0,18,1,0.21362701924296157,0.21869049632514637,0.005063477082184797,0.005063477082184797,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,0cb5b80dd423a4ebd923a2090447a54521fd898ad719702af74f6e0a6224dae0,0.3200318696779846,0.2582324630219325,0.6015625,1,True,271
SB4974,Spermatocele,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by spermatocele",remaining_5256,9d7fba377d04c67f5345e504f4e01e2ff31e11eaa50679dfdc456ca72e0ac7e6,190,82,8,8,82,16,0.1344256619471761,0.1470070019442321,0.012581339997056018,0.012581339997056018,AWAY_FROM_REFERENCE,0.042105263157894736,MINOR,1,223,,,cecf36be67bb9a1bfe3b6de4e522163044f09d3107595e49d1b244ba24ee9533,0.31996250118844793,0.2564329282785951,0.609375,0,True,272
SB1044,Cerebral thrombosis,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",intraluminal clot formation causing partial or complete flow obstruction,remaining_5256,844f7814c37ab8afd460936e1b68875b7e9fc17e4ecff26676f5028e87b49255,1,1,1,0,0,1,0.1255985736171209,0.13416086666931304,0.008562293052192138,0.008562293052192138,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,291c0c7c70e9c398f2f529b017192f478848fa5f1647584e8583db638190b468,0.31995035864015087,0.2512733032196962,0.6328125,1,True,273
SB1046,Cerebral venous thrombosis,"central nervous tissue, cerebrospinal-fluid, and intracranial structural network",intraluminal clot formation causing partial or complete flow obstruction,remaining_5256,844f7814c37ab8afd460936e1b68875b7e9fc17e4ecff26676f5028e87b49255,1,1,1,0,0,1,0.1255985736171209,0.13416086666931304,0.008562293052192138,0.008562293052192138,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,8ef68c6aeb4b595d249ed40148b08d5947372d189144e3424129ddbc3aa0bec7,0.31995035864015087,0.2512733032196962,0.6328125,1,True,274
SB2360,Haematospermia,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by haematospermia",remaining_5256,ad5b75d4b0af7711e9ab7ed00edf27683856560f6c7628305d13ba5ffb71f10c,190,80,9,9,80,18,0.1312164335907562,0.1451385387914892,0.013922105200733004,0.013922105200733004,AWAY_FROM_REFERENCE,0.04736842105263158,MINOR,1,223,,,2679908a3a975c910852865f9931798efada1a79b8e471fc4a09f85cd97351f3,0.31978308483273776,0.26135894491797285,0.5859375,0,True,275
SB3035,Lack of spontaneous speech,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,11,96,13,0.15024886482652056,0.17588693900663233,0.02563807418011177,0.02563807418011177,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,230,,,2fd15d49a2d7bc51b424dc31df22e13c472684fdad0ff25d8ef8ee7e3878967c,0.31972391271495654,0.25442702770116654,0.6171875,-9,True,276
