baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB5694,White blood cell count low,"circulating leukocyte production, distribution, and effector-cell structure",measured or functional quantity shifted below its reference structural range,remaining_5256,5aad8e4e8783036ea18405d86514fa9a0b474556f53ee7a88f44636862b1ace0,1830,528,66,84,546,150,0.1326416682896474,0.1386661007473351,0.0060244324576876895,0.0060244324576876895,AWAY_FROM_REFERENCE,0.04590163934426229,MINOR,1,231,,,26518b919a11708c7280501f3e8f4c473b69873d0e57bef9b07f06f479fd31cf,0.177000550402096,0.08037414683182442,0.6171875,-18,True,411
SB5388,Unspecified disorder of autonomic nervous system,sympathetic-parasympathetic autonomic-control network,departure from the reference structural configuration or regulated functional range,remaining_5256,9e1fb702f1bcc95ae0109889aca640a96a6d28584d2f5735f672f46635efa7e0,78,36,1,2,37,3,0.17728356660858147,0.19216877391662213,0.01488520730804066,0.01488520730804066,AWAY_FROM_REFERENCE,0.02564102564102564,MINOR,1,223,,,55a7e71a7927c764708da5b9abd2677aa6618ded0289fdca3042ffc133af0c39,0.17696401447527915,0.09404910301863312,0.5546875,-1,True,412
SB2739,Immune status,"systemic immune-recognition, signaling, and effector-response structure","altered configuration or regulated output of the named structure, expressed as the state described by immune status",remaining_5256,3031073e74f81cb8f74e704c4b4151327bb125fb2f4048654e2eea16f8ed872a,378,123,2,23,144,25,0.12213853683036979,0.13670437547289493,0.014565838642525142,0.014565838642525142,AWAY_FROM_REFERENCE,0.06084656084656084,MINOR,1,231,,,3a365ea99d1b4f04aae61327fa9ab3422ca3224116979487f5f017a11e889cfc,0.17689243585592695,0.09567675104381335,0.546875,-21,True,413
SB2023,Feces bloodstained,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by feces bloodstained",remaining_5256,ddb06717b5163ac4f1ede595a177ce5b478845df3e8d3038cf0fd4701c587a8c,276,102,4,12,110,16,0.11859777787197479,0.1322355346956272,0.013637756823652425,0.013637756823652425,AWAY_FROM_REFERENCE,0.043478260869565216,MINOR,1,231,,,2712e0d8315caec049029d2146e899314ad257661c66fa45f2baa17e9db874da,0.17681708666126505,0.08529522763568909,0.59375,-8,True,414
SB1840,Eosinophilic pneumonia,"circulating leukocyte production, distribution, and effector-cell structure",alveolar/airway inflammatory occupation with fluid-cellular exudate reducing gas-exchange surface,remaining_5256,4cfb2397bc646ff3d255b92c668a333b3e3ed204667de9b2c05913d244a07bcb,1830,607,45,73,635,118,0.13699787964834065,0.14790619460571808,0.01090831495737743,0.01090831495737743,AWAY_FROM_REFERENCE,0.03989071038251366,MINOR,1,231,,,c1d949716c5aa94752bcdca5b6c8f7928dd629ef49461eb4e316ead62df40cc2,0.17673280668810942,0.08862232522940172,0.578125,-28,True,415
SB3114,Linear IgA disease,cochlear-mechanical and auditory-neural transduction structure,"altered configuration or regulated output of the named structure, expressed as the state described by linear iga disease",remaining_5256,e023e7e5c40d5a555202eb3f875cc7057b3c78278dc02199b3bee73b3fd1d0b6,276,72,3,3,72,6,0.1416623718315665,0.15716179776725525,0.01549942593568876,0.01549942593568876,AWAY_FROM_REFERENCE,0.010869565217391304,MINOR,1,230,,,188fd67057a46bcc88b21c0743ff85b42ac9d34b9aa822fccf179bf547131ef0,0.17668471171674244,0.08856367282529565,0.578125,0,True,416
SB1705,Ear malformation,cochlear-mechanical and auditory-neural transduction structure,"developmental patterning deviation producing absent, incomplete, or abnormally organized structure",remaining_5256,9821ca760f3dc3bbe9b2e553061d32e11e8b3148a6f1fac2ddcb833430c51e99,276,82,4,6,84,10,0.17695332619086934,0.19312128932702255,0.016167963136153207,0.016167963136153207,AWAY_FROM_REFERENCE,0.021739130434782608,MINOR,1,230,,,3ffd5f158431868d197d7bd83d095c97c0d285c5a5858801be4a74f4d9c3dbb2,0.17653609055786548,0.07637785433886035,0.6328125,-2,True,417
SB1095,Cheyne-Stokes respiration,"pulmonary airway-alveolar, pleural, and gas-exchange structure","altered configuration or regulated output of the named structure, expressed as the state described by cheyne-stokes respiration",remaining_5256,60ca03511a056c5b3583aae5459bbf94fa837ce85fc88a044f52d07ec4b32c8f,36,17,1,0,16,1,0.1761175091395848,0.18542487032275312,0.009307361183168328,0.009307361183168328,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,b166f2f72ba7eab6e211f075182229603ecae41859fb7d5a695b21b5700516fc,0.17651786111307738,0.08664525745497242,0.5859375,1,True,418
SB0412,Application site irritation,local cutaneous inflammatory and microvascular structure,"altered configuration or regulated output of the named structure, expressed as the state described by application site irritation",established_478,678029111c424a718691b896b573568d76c406393fbb5ce1abaa14c287d5cb94,171,90,3,3,90,6,0.1963564935293357,0.206832095572397,0.010475602043061305,0.010475602043061305,AWAY_FROM_REFERENCE,0.017543859649122806,MINOR,1,231,,,649ec0fdb609e9d247be7f774b69aa9317a58e5bea688768bb173f9a60b1a685,0.17646271180327733,0.08657800219911871,0.5859375,0,True,419
SB0568,Balance difficulty,vestibular sensory-transduction and balance-control structure,reduced ability of the named structure/process to complete its normal regulated operation,remaining_5256,ddbe08adc8456dcd08d6cf610ce9cdba371911a6413bd563ef568154f6c0c31a,15,4,0,1,5,1,0.18833713723220635,0.2034918803429261,0.015154743110719737,0.015154743110719737,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,198,,,660651515fa6cb7d3450bf83144aee276113fcbdb6992f0b0cc89c187879707b,0.1764192630387582,0.08652501590092465,0.5859375,-1,True,420
SB3169,Long QT syndrome congenital,cardiac conduction and myocardial rhythm structure,"developmental patterning deviation producing absent, incomplete, or abnormally organized structure",remaining_5256,26c94e3426ab766acf0bfe250b1170f0dd54cf42b1fd354563faf9a1b605b5d0,21,6,0,1,7,1,0.17456732103513228,0.184602281851455,0.010034960816322713,0.010034960816322713,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,461f2845e2923f14a4a8e1b538983dc9fc46f01fe119c364070250913b6e3958,0.17639346067488265,0.08306367155473493,0.6015625,-1,True,421
SB2755,Implant expulsion,"implanted-device, catheter, or prosthesis tissue-interface structure","altered configuration or regulated output of the named structure, expressed as the state described by implant expulsion",remaining_5256,936d05ff53b85700a7f0bc0f629275dfac9aa24cf2cadab44a47c6c5c7cd4b17,1431,611,31,50,630,81,0.1470777531860359,0.15911452634575807,0.01203677315972218,0.01203677315972218,AWAY_FROM_REFERENCE,0.03494060097833683,MINOR,1,223,,,c97732e0a6b3da73bc0874a750c8eec85daf0bbdf488a29d7879078b6cb91969,0.17633349535828619,0.08813536019303192,0.578125,-19,True,422
SB1753,Electrocardiogram QT shortened,cardiac conduction and myocardial rhythm structure,event duration or measured interval reduced below the reference timing range,remaining_5256,9b766350b0672e07b3628f79a1c8ba9507fa431b790b54034ac7497d9f635316,21,5,0,1,6,1,0.13684315520783996,0.15171558450446543,0.014872429296625467,0.014872429296625467,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,bc9beb3850733c111120feb8a58c9c5e34c9d5478971368fdfae28a376779fe8,0.17620087037581442,0.0845437443607493,0.59375,-1,True,423
SB4227,Polycystic kidney,renal glomerular-tubular filtration and fluid-balance structure,"altered configuration or regulated output of the named structure, expressed as the state described by polycystic kidney",remaining_5256,b40af7f494bf4133c278f7d71d7b4d1f4e56c30476846a1fea80cbcf8b1b7210,91,28,6,1,23,7,0.12834629466090852,0.14221290892128158,0.013866614260373056,0.013866614260373056,AWAY_FROM_REFERENCE,0.01098901098901099,MINOR,1,231,,,09cf91b43771eea726c0c8034227d592d46b4468c1054d5311fc4d5863c9dbb1,0.1761831861382999,0.08623711724182914,0.5859375,5,True,424
SB1669,Dyslexia,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,1,6,134,7,0.23362204630323458,0.24689428526072443,0.013272238957489857,0.013272238957489857,AWAY_FROM_REFERENCE,0.025974025974025976,MINOR,1,230,,,f880fe4460a20290ee2f5f36cbcac0145d5760193d901c6e491f10f09c594c3c,0.17617995196974665,0.08794811215822762,0.578125,-5,True,425
SB3747,Oesophageal irritation,"oesophageal mucosal, peristaltic, and sphincter-control structure","altered configuration or regulated output of the named structure, expressed as the state described by oesophageal irritation",remaining_5256,4848a72d222475a24b93cde3c13e01da742b4ceaff17a5b9ee54ff3c7d9fe53e,28,8,0,1,9,1,0.12289405382119567,0.13713911441614401,0.014245060594948344,0.014245060594948344,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,53980950cbd6dffa8a143084e5925b1eb0f0dd2acfbd320b4f3b4b07d70b4862,0.17616298583942638,0.08792742175539803,0.578125,-1,True,426
SB4626,Respiratory insufficiency,"pulmonary airway-alveolar, pleural, and gas-exchange structure",reduced or unstable functional output insufficient to maintain the reference structural state,remaining_5256,7b31612150da81511e0e610e32e7d8771a7b474aaee7fe7953ecb31a6aa40471,36,21,1,0,20,1,0.18849669286604087,0.19738543358471783,0.008888740718676957,0.008888740718676957,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,43291602a343b41fe44f72f44f4a18b6dbed2b141250607b708c02ef0539442d,0.17609355423716722,0.08098299297215517,0.609375,1,True,427
SB4583,Renal colic,renal glomerular-tubular filtration and fluid-balance structure,episodic smooth-muscle contraction with associated luminal pressure and nociceptive signaling,remaining_5256,542cf1e94d9a449d2079e44d72599b64659582504a5e3b5ab74d1aea38b5e9ed,91,31,1,0,30,1,0.19559972856106567,0.20806022862836482,0.012460500067299152,0.012460500067299152,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,f3603db5c80091380fd9a6665d451c5ac2604d545ea0f2c59945bd9d1a3b78d2,0.1759256364035232,0.08420809317502831,0.59375,1,True,428
SB3934,Pancreatic pseudocyst,pancreatic endocrine-exocrine parenchymal and ductal structure,"altered configuration or regulated output of the named structure, expressed as the state described by pancreatic pseudocyst",remaining_5256,4bbaa2c668aa52aa560f2747baa7353a5eafd50fb034b89b8fb495ccb034aebd,91,35,5,4,34,9,0.13734283948564197,0.15362031308580537,0.016277473600163406,0.016277473600163406,AWAY_FROM_REFERENCE,0.04395604395604396,MINOR,1,230,,,64925cf2c868c3fe2640b54bd5772dfcdb38c7441eeee8dce0138914eebdbd15,0.17589139921822178,0.08588127953441682,0.5859375,1,True,429
SB1750,Electrocardiogram QT interval,cardiac conduction and myocardial rhythm structure,"altered configuration or regulated output of the named structure, expressed as the state described by electrocardiogram qt interval",remaining_5256,a7b668e7a6528591e4810db9d3781d0fde933a7fbc40eb3a3b795137b1699831,21,6,1,0,5,1,0.13487048430646842,0.14773347956802807,0.012862995261559651,0.012862995261559651,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,234890a0a60ed3fd12a06058940695831d5672744b7b668609807cb46f713421,0.17588633305650103,0.09273485738597687,0.5546875,1,True,430
SB4933,Sluggishness,whole-organism substrate utilization and cellular energy-production structure,"altered configuration or regulated output of the named structure, expressed as the state described by sluggishness",remaining_5256,86af8a18cf832e35037f3cabeb4a3d5ac8617786ae3265c692a68a9966e51309,78,28,0,5,33,5,0.10145376923824267,0.10854279223172059,0.007089022993477911,0.007089022993477911,AWAY_FROM_REFERENCE,0.0641025641025641,MINOR,1,223,,,74eb2ad1a517990187bef20c104af6d79d0d4c68f703c43957ac87c772c8dfc8,0.17573696153561164,0.08740787992147758,0.578125,-5,True,431
SB0074,Acetonaemia,hepatic ketone-production and systemic ketone-clearance structure,circulating ketone-body concentration above the reference metabolic state,established_478,44101447f8a3d0ff131cded736a0e6e007d9f1d211788e6ee8f4a0edc570b47d,15,4,1,0,3,1,0.14221478871706816,0.16274748045368592,0.02053269173661776,0.02053269173661776,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,4d2d2561e71f501a09381ca55c71c305f3c43200607c6d52a435de339f2beecc,0.17570498425900077,0.0925137003158546,0.5546875,1,True,432
SB1060,Cervical smear test positive,cochlear-mechanical and auditory-neural transduction structure,detectable presence of the measured target where the reference state is absent or lower,remaining_5256,e6c45b5a0416e1f3ba6cafdc593c8bc482d64336b345def4732788a15915b16d,276,84,0,4,88,4,0.14938380324949752,0.16293014935438976,0.013546346104892248,0.013546346104892248,AWAY_FROM_REFERENCE,0.014492753623188406,MINOR,1,230,,,86ba5b922a451bfa8282fd3a7e45b811ba62eb69c002679448a18761de4bbb1d,0.17569127486282565,0.08220734739368984,0.6015625,-4,True,433
SB3218,Lymphocyte transformation test positive,"circulating leukocyte production, distribution, and effector-cell structure",detectable presence of the measured target where the reference state is absent or lower,remaining_5256,b3d0307935c5d4ae4fccc3fde8be34b1a60d8d77d2af0f39a1fbde87a6356a66,1830,604,44,81,641,125,0.13932347711349047,0.14787707556458418,0.008553598451093714,0.008553598451093714,AWAY_FROM_REFERENCE,0.04426229508196721,MINOR,1,231,,,1955b9a0f2004b142d5dfdef08fc1a2aa3b0e470dd690a64169eba676fdff484,0.1755398659730972,0.08202270240621612,0.6015625,-37,True,434
SB5696,White blood cells urine positive,"circulating leukocyte production, distribution, and effector-cell structure",detectable presence of the measured target where the reference state is absent or lower,remaining_5256,b3d0307935c5d4ae4fccc3fde8be34b1a60d8d77d2af0f39a1fbde87a6356a66,1830,604,44,81,641,125,0.13932347711349047,0.14787707556458418,0.008553598451093714,0.008553598451093714,AWAY_FROM_REFERENCE,0.04426229508196721,MINOR,1,231,,,2f4d1058a1695e751865cb345e4f8cfaf05bc01a80154d48a47a87cef9ba7b99,0.1755398659730972,0.08202270240621612,0.6015625,-37,True,435
SB0934,Carbon dioxide decreased,pulmonary gas-exchange and extracellular acid-base transport structure,measured or functional quantity shifted below its reference structural range,remaining_5256,c66b22946f63ee0652f121e35c8546fe1ab0d0ce7ba59071fb6b9d3ba5233d84,406,166,17,11,160,28,0.14513115012144528,0.15035532838741805,0.005224178265972768,0.005224178265972768,AWAY_FROM_REFERENCE,0.027093596059113302,MINOR,1,231,,,adf5dfe3290d094a0e4510a0c06aa58be54c552423e143d2075dde8b8ddae407,0.17550879359019725,0.0768399921831674,0.625,6,True,436
SB4251,Poor urinary stream,"urethral lumen, mucosal, sphincter, and urine-flow structure","altered configuration or regulated output of the named structure, expressed as the state described by poor urinary stream",remaining_5256,a65489ad864c7684b1522c72bff852ec7f003e4dc4dabadcd47e71a3fa42de59,465,114,12,22,124,34,0.1354892196994515,0.14800253888242398,0.012513319182972493,0.012513319182972493,AWAY_FROM_REFERENCE,0.047311827956989246,MINOR,1,231,,,b288495b30bb36efbd13da5e09f895c2e7f037a21d8d327c0fbdb0619044f1bc,0.17545611720193907,0.08363550878285253,0.59375,-10,True,437
SB5070,Subileus,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by subileus",remaining_5256,e7490defd7f6f1def21b95c4df3462687f9cc0391108258cb0adb7fb06779b87,276,103,4,11,110,15,0.11884967812578007,0.13187571284902577,0.013026034723245705,0.013026034723245705,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,231,,,f0c55d5ba9135c23b8ed12a8793557ffb1fea7d25554cfaa19969f0d4bf3a658,0.17540576731842655,0.0818591674614958,0.6015625,-7,True,438
SB0709,Blood in stool,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by blood in stool",remaining_5256,cca6271299b928033475a699cc4bf92a994f56288858388a30a8712463197a67,276,85,3,12,94,15,0.11160234083521048,0.12523186081583815,0.013629519980627669,0.013629519980627669,AWAY_FROM_REFERENCE,0.043478260869565216,MINOR,1,231,,,6fc0aa5d7d37b06010e529472c116076777843a5da3d2e0a9e494bd8fd326ccd,0.1752904804700285,0.08343351276832744,0.59375,-9,True,439
SB0288,Anaphylactoid reaction,systemic mast-cell histamine vascular-airway response structure,"acute systemic mediator release causing widespread vascular-permeability, smooth-muscle, and barrier perturbation",established_478,4d07587b5a3cb23c016bae4e3afc6db96f7dd0ca95b36c34ff2e0b5d61c02c3c,435,189,9,10,190,19,0.14268662480719996,0.15045804205050017,0.007771417243300216,0.007771417243300216,AWAY_FROM_REFERENCE,0.022988505747126436,MINOR,1,222,,,0e6f7a7558f507369e04cf312ba3cdae68ea898d3706edb1fc56e1826fb4b3a3,0.17522648014060838,0.09021521968366875,0.5625,-1,True,440
SB0289,Anaphylactoid syndrome of pregnancy,systemic mast-cell histamine vascular-airway response structure,"acute systemic mediator release causing widespread vascular-permeability, smooth-muscle, and barrier perturbation",established_478,4d07587b5a3cb23c016bae4e3afc6db96f7dd0ca95b36c34ff2e0b5d61c02c3c,435,189,9,10,190,19,0.14268662480719996,0.15045804205050017,0.007771417243300216,0.007771417243300216,AWAY_FROM_REFERENCE,0.022988505747126436,MINOR,1,222,,,d0df04d733cc149fad77a6fed7bb5a1054065a51f521f1ca6744050a37d1da19,0.17522648014060838,0.09021521968366875,0.5625,-1,True,441
SB3240,Malabsorption,"intestinal mucosal barrier, smooth-muscle motility, and luminal transport structure","altered configuration or regulated output of the named structure, expressed as the state described by malabsorption",remaining_5256,0ca47be413f1555038e6ec56948c08160c973d08e08f8a34f87934468018d532,276,93,4,11,100,15,0.11482380808501036,0.1287008327668131,0.013877024681802741,0.013877024681802741,AWAY_FROM_REFERENCE,0.03985507246376811,MINOR,1,231,,,1071565e1815f82a06c30269ecdb1fc248bf0e00a1736382d99ca7e1fa40a3e1,0.17520368640774323,0.08504260537529662,0.5859375,-7,True,442
SB1901,Esophageal erosions,"oesophageal mucosal, peristaltic, and sphincter-control structure","altered configuration or regulated output of the named structure, expressed as the state described by esophageal erosions",remaining_5256,33bb0f436a701a98d7541f82ce25c0670382daf5815eb9aad07aa79718ae9728,28,8,0,1,9,1,0.10884672151665953,0.12365822597312315,0.01481150445646362,0.01481150445646362,AWAY_FROM_REFERENCE,0.03571428571428571,MINOR,1,231,,,924fe0c5d55825882977ccdcec120c98a4104e7375d79cb4a84562a26aa18299,0.17511139651389884,0.08835993477304738,0.5703125,-1,True,443
SB4724,Sarcoidosis,"systemic immune-recognition, signaling, and effector-response structure","abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",remaining_5256,2fc0e754c396e9e6549ff2992238448ff801e34aa86561986480d96acbffcaad,378,119,2,16,133,18,0.09823437441592986,0.11154133689281687,0.013306962476887008,0.013306962476887008,AWAY_FROM_REFERENCE,0.042328042328042326,MINOR,1,231,,,908542933d0504336cfde1959af0755296e7eaa7d99644914a62dd60833bd390,0.1750396364524785,0.08998736152741282,0.5625,-14,True,444
SB5679,Wegener's granulomatosis,"systemic immune-recognition, signaling, and effector-response structure","abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",remaining_5256,2fc0e754c396e9e6549ff2992238448ff801e34aa86561986480d96acbffcaad,378,119,2,16,133,18,0.09823437441592986,0.11154133689281687,0.013306962476887008,0.013306962476887008,AWAY_FROM_REFERENCE,0.042328042328042326,MINOR,1,231,,,ebca22612d2995d7ec54a10ac8f8c857bd627452b7eb856d94e77c759f8c681a,0.1750396364524785,0.08998736152741282,0.5625,-14,True,445
SB4440,Pulmonary infarction,"pulmonary airway-alveolar, pleural, and gas-exchange structure",sustained perfusion failure with loss of local tissue viability,remaining_5256,08be53cceb4e88d54450d370733a6ee875bbed53901711e9fc8d7b175b9c74b4,36,17,0,1,18,1,0.19217320389241954,0.19711813555698465,0.004944931664565111,0.004944931664565111,AWAY_FROM_REFERENCE,0.027777777777777776,MINOR,1,231,,,e786cd9aca6c93ffed31d2c3e727f44be5111f5f11034f135475c619cf3d8478,0.17501124312875493,0.0779481623521402,0.6171875,-1,True,446
SB1871,Erection prolonged,"male gonadal, ductal, accessory-gland, and reproductive-output structure",event duration or measured interval extended beyond the reference timing range,remaining_5256,a67cc92dd96be151617ea16aebc329ba269d0964068285af26586cf39d95e806,190,93,6,4,91,10,0.16667347884004657,0.17758830034091222,0.010914821500865646,0.010914821500865646,AWAY_FROM_REFERENCE,0.021052631578947368,MINOR,1,223,,,c627818b90748381a0afe32d641933a7f729b8f318810ecca34b7ac161ed9559,0.17490332107003848,0.08124642813419325,0.6015625,2,True,447
SB1534,Diabetic nephropathy,renal glomerular-tubular filtration and fluid-balance structure,failure of glucose-insulin regulation causing persistent abnormal circulating glucose and substrate handling,remaining_5256,40b3c1aa93d17121c13a326abff1646356e040a1e42b6cde3767b7522fc732b9,91,32,3,2,31,5,0.17512246279846555,0.18993812198583826,0.01481565918737271,0.01481565918737271,AWAY_FROM_REFERENCE,0.02197802197802198,MINOR,1,231,,,9401597dd527fa35a216623446528ba52d4426a68f18861e00f2305759f5903b,0.17490199668637985,0.08124481303217057,0.6015625,1,True,448
SB1718,Ectopic ossification,"bone formation, mineralized-matrix deposition, and skeletal-remodeling structure",mineralized bone formation within soft tissue outside the normal skeletal architecture,remaining_5256,64777a1aa8d848bf9cf01b55a701c119f3392af8d24b90c27cb9cb628b629fb8,406,139,7,15,147,22,0.12924905597649472,0.14051524555776096,0.01126618958126624,0.01126618958126624,AWAY_FROM_REFERENCE,0.03694581280788178,MINOR,1,230,,,32349a58b57b229e3eef7d2484476f66912c1cfe8c31d1e083c9a703d2aee510,0.17475328560657374,0.0827783970811875,0.59375,-8,True,449
SB1938,Extraskeletal ossification,"bone formation, mineralized-matrix deposition, and skeletal-remodeling structure",mineralized bone formation within soft tissue outside the normal skeletal architecture,remaining_5256,64777a1aa8d848bf9cf01b55a701c119f3392af8d24b90c27cb9cb628b629fb8,406,139,7,15,147,22,0.12924905597649472,0.14051524555776096,0.01126618958126624,0.01126618958126624,AWAY_FROM_REFERENCE,0.03694581280788178,MINOR,1,230,,,af9650f46ca8a0c471afa05cccb0f13a04d6a12a03f015532d915c3635b53f01,0.17475328560657374,0.0827783970811875,0.59375,-8,True,450
SB4034,Penile haematoma,"male gonadal, ductal, accessory-gland, and reproductive-output structure",vascular or tissue integrity breach with blood extravasation/accumulation,remaining_5256,63ceaafc22e8313a6e4574c7835be4349fcc1e6c693ac199f4746ac4f22c4169,190,99,4,5,100,9,0.17297581726022015,0.18349720036248296,0.010521383102262805,0.010521383102262805,AWAY_FROM_REFERENCE,0.02631578947368421,MINOR,1,223,,,e4c0e1649362ea2c2c4740a52ca5dd915ca90b24e8b12eb5253e358ef3aabc35,0.17468558739878842,0.08098089926681518,0.6015625,-1,True,451
SB4035,Penile haemorrhage,"male gonadal, ductal, accessory-gland, and reproductive-output structure",vascular or tissue integrity breach with blood extravasation/accumulation,remaining_5256,63ceaafc22e8313a6e4574c7835be4349fcc1e6c693ac199f4746ac4f22c4169,190,99,4,5,100,9,0.17297581726022015,0.18349720036248296,0.010521383102262805,0.010521383102262805,AWAY_FROM_REFERENCE,0.02631578947368421,MINOR,1,223,,,6764205ef2f013cb11dfecbba2ce4bddbe84f5606166f1f7c86f40dfc6917beb,0.17468558739878842,0.08098089926681518,0.6015625,-1,True,452
SB2058,Fibroadenosis of breast,"mammary gland ductal-lobular, secretory, and surface structure","abnormal structural accumulation, degeneration, remodeling, or chronic state within the named structure",remaining_5256,30148ad17f4316c624b480b2cb52b8dfe3cbd6fdd759670b8298eba3a64c115f,231,90,3,14,101,17,0.13654549279872508,0.14867242879106235,0.012126935992337273,0.012126935992337273,AWAY_FROM_REFERENCE,0.06060606060606061,MINOR,1,223,,,e00d210f36c53fca42a56a95b36c84f18e1bd84f76a9e0155edf531cdee62039,0.17465822763517552,0.08437741175021407,0.5859375,-11,True,453
SB1736,Ejaculation delayed,"male gonadal, ductal, accessory-gland, and reproductive-output structure","altered configuration or regulated output of the named structure, expressed as the state described by ejaculation delayed",remaining_5256,5cbeb4920ca1eea4f633a9144740806d98f2fb9b6ec5accd3f2df8c19a712eec,190,80,3,5,82,8,0.12781110558265407,0.1383370835463127,0.010525977963658617,0.010525977963658617,AWAY_FROM_REFERENCE,0.02631578947368421,MINOR,1,223,,,74babab8dbb8b96f597e808f6a1146a0f36c8378381c2c19b5044115438dc3d5,0.17453387012565844,0.07908093917763226,0.609375,-2,True,454
SB0795,Bradyarrhythmia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.20263107323534302,0.013630161264569063,0.013630161264569063,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,f9960b0cdb0f51c51919340b8564f289a795d1ac2d07dd0495f70bda0f3fb5de,0.17451778785322303,0.0842061437234427,0.5859375,-1,True,455
SB0796,Bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.20263107323534302,0.013630161264569063,0.013630161264569063,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,b23552bffd1b495a507fba74daa6b2e32e07b877ed0beea87bc7abaec2f78ff6,0.17451778785322303,0.0842061437234427,0.5859375,-1,True,456
SB2994,Junctional bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.20263107323534302,0.013630161264569063,0.013630161264569063,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,bf71479ee53b09e64085da6f0f66e97fd8ab37a6433991d566cc23af651191cc,0.17451778785322303,0.0842061437234427,0.5859375,-1,True,457
SB4561,Reflex bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.20263107323534302,0.013630161264569063,0.013630161264569063,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,80c44fa22c9c22bda2decc2208c4806da1b896de42c69a8412bf996ddb9ae936,0.17451778785322303,0.0842061437234427,0.5859375,-1,True,458
SB4858,Sinus bradycardia,cardiac conduction and myocardial rhythm structure,cardiac activation frequency below the reference rhythm range,remaining_5256,7822023b7c90fc4c184a2a290f88f84947021d8f3648379d1c0a4637fb9ed2f8,21,6,0,1,7,1,0.18900091197077395,0.20263107323534302,0.013630161264569063,0.013630161264569063,AWAY_FROM_REFERENCE,0.047619047619047616,MINOR,1,231,,,9554ecdc5c0333c527173807e29045ba519942013fc3984532ef4f82bfc3a9f3,0.17451778785322303,0.0842061437234427,0.5859375,-1,True,459
SB1845,Epidermal naevus,"cutaneous epidermal-dermal barrier, appendage, vascular, and immune structure",localized tissue overgrowth or mass formation with altered normal architecture,remaining_5256,d4e7452d8e14aa11e6dec6e0e6e74f8910c7787ca499454a35f028b7ab6e86d0,300,149,6,11,154,17,0.20193835821502282,0.21898486296217579,0.01704650474715297,0.01704650474715297,AWAY_FROM_REFERENCE,0.03666666666666667,MINOR,1,231,,,49e174930411293a11739cd5ecb68900db5ca68f78c8f38c3a6b6c8418769eec,0.1744894327799062,0.0773118082681783,0.6171875,-5,True,460
