baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits,nh3_mg_per_day,nh3_loading_mmol_per_day,joint_loading_mmol_per_day,condition_top_entry_index,response_top_entry_index
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,10,111,15,0.1795845592145957,0.2042914001292213,0.0247068409146256,0.0247068409146256,AWAY_FROM_REFERENCE,0.0432900432900432,MINOR,1,230,d4698c6b49e96259ce223642f377201f03c231c88c8aae8a4e226b6ef3a69657,0.3250633825745516,0.2523638811884776,0.65625,True,-5,172,0.25,0.01467952828216637,0.13321722356561078,230.0,230.0
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,13,97,17,0.15523938699575,0.1775565697660329,0.0223171827702829,0.0223171827702829,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,24432749176fd97ac4fc6879c5241f792eaf6e78bd55e62478986fc1f2198fe5,0.3083909820822473,0.2491810757100577,0.578125,True,-9,622,0.25,0.01467952828216637,0.13321722356561078,230.0,230.0
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,6,98,11,0.1985206493369465,0.2252661367360093,0.0267454873990627,0.0267454873990627,AWAY_FROM_REFERENCE,0.0259740259740259,MINOR,1,230,884ddb255f78818a7c9ea1c8ee4ba7a5083ae9f02ded563714e39e613d5dbca4,0.3162449246734363,0.2536142374066297,0.6015625,True,-1,381,0.25,0.01467952828216637,0.13321722356561078,230.0,230.0
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,10,99,13,0.1614738151814396,0.1853374385787601,0.0238636233973205,0.0238636233973205,AWAY_FROM_REFERENCE,0.0432900432900432,MINOR,1,230,5b16257efd01556e47733a5e26ac413f45dca0a2c76e4d252cf620b4d40d7687,0.316202216703872,0.2535621545169171,0.6015625,True,-7,383,0.25,0.01467952828216637,0.13321722356561078,230.0,230.0
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,11,111,17,0.1887753448972483,0.2184213840535684,0.0296460391563201,0.0296460391563201,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,cedda7e8f6e5f99c3a7e7b9e4eafbc31b1b56345787f5ac0cc01abcc9677df7d,0.3353162871410636,0.2648674233427605,0.65625,True,-5,52,0.25,0.01467952828216637,0.13321722356561078,230.0,230.0
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.1933356995459898,0.210579693284078,0.0172439937380881,0.0172439937380881,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,6ac7bebb86bf0bf65ee60d29579f246aa9994cf180448735b3030fcbe21dced3,0.3082325047403582,0.2524176887077539,0.5625,True,-1,727,0.5,0.02935905656433274,0.14789675184777712,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,6,12,110,18,0.169787205111026,0.1918469072251754,0.0220597021141493,0.0220597021141493,AWAY_FROM_REFERENCE,0.0519480519480519,MINOR,1,230,d27210ec46fdaa17679f60d7cf1a52fca38d8e1567c06423e3bde7f519741875,0.3042728603808727,0.2287245248547228,0.6484375,True,-6,850,0.5,0.02935905656433274,0.14789675184777712,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,10,116,17,0.2181717192988044,0.2403979836253762,0.0222262643265718,0.0222262643265718,AWAY_FROM_REFERENCE,0.0432900432900432,MINOR,1,230,812914f0b74574591e73e4abfdb09af3b1692259d5def7fdec2646198529ff46,0.3228039836977868,0.2513234557290082,0.6484375,True,-3,221,0.5,0.02935905656433274,0.14789675184777712,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,5,9,133,14,0.2336220463032345,0.2541857310747836,0.020563684771549,0.020563684771549,AWAY_FROM_REFERENCE,0.0389610389610389,MINOR,1,230,72f2e6b83e62478170385e41e545a78607c9019ef36ba7aec3c41fc47f28aa7f,0.3143098273456085,0.246109545543425,0.625,True,-4,443,0.5,0.02935905656433274,0.14789675184777712,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,12,101,15,0.1580572846786121,0.1865504007239287,0.0284931160453165,0.0284931160453165,AWAY_FROM_REFERENCE,0.0519480519480519,MINOR,1,230,8ca751b7ba3911cd6908701558fb1ae74e4fe3a96f949814fd681da1dacb2533,0.3183376008233326,0.2595961595406495,0.5859375,True,-9,314,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,12,113,17,0.1795845592145957,0.2088508472794561,0.0292662880648604,0.0292662880648604,AWAY_FROM_REFERENCE,0.0519480519480519,MINOR,1,230,95dee6e3cb35a1a243c6e981103dccc430ce03a3bbfc1375d34977a76e84f243,0.3268835833106602,0.254583638183732,0.65625,True,-7,148,0.5,0.02935905656433274,0.14789675184777712,230.0,174.0
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,11,96,13,0.1502488648265205,0.1758869390066323,0.0256380741801117,0.0256380741801117,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,2fd15d49a2d7bc51b424dc31df22e13c472684fdad0ff25d8ef8ee7e3878967c,0.3197239127149565,0.2544270277011665,0.6171875,True,-9,276,0.5,0.02935905656433274,0.14789675184777712,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,12,98,14,0.157400777682656,0.1841356786438601,0.0267349009612041,0.0267349009612041,AWAY_FROM_REFERENCE,0.0519480519480519,MINOR,1,230,4ba5083ced3a80f052c18001cd1b78ff7fe5add4ea36f21bc8af4bcc01356c77,0.3102163978300301,0.2496922534512562,0.5859375,True,-10,669,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,16,99,17,0.1614728774933644,0.1884054853286125,0.026932607835248,0.026932607835248,AWAY_FROM_REFERENCE,0.0692640692640692,MINOR,1,230,428f395f4604c1537b263c1161fac76bcf21e44ea722aeee3b02f9ade66b8aac,0.3109814198374492,0.254055085167621,0.5703125,True,-15,659,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,11,96,14,0.1505214271372033,0.1766259737734211,0.0261045466362178,0.0261045466362178,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,c8c0f389ae6cf68f44da9988e99861297bf8594e9b5608310086944a2e5bbfb0,0.3117475796334294,0.2515595483334505,0.5859375,True,-8,622,0.5,0.02935905656433274,0.14789675184777712,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,11,96,14,0.1534897887937426,0.1785814875989786,0.0250916988052359,0.0250916988052359,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,3472351f283231eeeec9af02723fc917ab9dd31caf48f148fe5a0bc1f437106f,0.3096080013456396,0.2506652455434629,0.578125,True,-8,694,0.5,0.02935905656433274,0.14789675184777712,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,11,96,14,0.1533923571285433,0.1799879243365609,0.0265955672080175,0.0265955672080175,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,9b188319e70c25eee033c77b903b3fac7f9f59e8398db540d4c1506dd580bf3b,0.3138734965143654,0.2541521298955677,0.5859375,True,-8,450,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,12,113,17,0.1795845592145957,0.2088508472794561,0.0292662880648604,0.0292662880648604,AWAY_FROM_REFERENCE,0.0519480519480519,MINOR,1,230,84bcb5ac108c2cd1f1d9a219df31e2eb2c2be34dfeaf2b799518dbb8b8e8a727,0.3268835833106602,0.254583638183732,0.65625,True,-7,149,0.5,0.02935905656433274,0.14789675184777712,230.0,174.0
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,13,97,17,0.15523938699575,0.1820694746589356,0.0268300876631856,0.0268300876631856,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,fcc69837ca0be62145f7388305fb08a0c0864e84f478d3aefbbb774ac0055741,0.3114719651595151,0.2529383721457502,0.578125,True,-9,646,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,7,99,12,0.1985206493369465,0.2298192870225082,0.0312986376855616,0.0312986376855616,AWAY_FROM_REFERENCE,0.0303030303030303,MINOR,1,230,129013c4721b53982948eaf957adaca07af4e70a9292c84e1ef500521d46d08c,0.3178605972755198,0.255584569848195,0.6015625,True,-2,321,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,11,100,14,0.1614738151814396,0.1898375693244314,0.0283637541429917,0.0283637541429917,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,5b770f669823d07177c0dcc354cfafc4b12ff8080ada32134f8ce53ba1fdbecf,0.318654857083251,0.2565531793698183,0.6015625,True,-8,300,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,14,114,20,0.1887753448972483,0.2238490340769859,0.0350736891797376,0.0350736891797376,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,7288f1245404d92fa8059d49e6a24cb2913e62bff0871415e47f8fba45dba510,0.3384983282906298,0.2687479613300364,0.65625,True,-8,35,0.5,0.02935905656433274,0.14789675184777712,230.0,230.0
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.1933356995459898,0.2177901245157718,0.024454424969782,0.024454424969782,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,a49ccf8e00423659913b74f6f26d8b5add0a25d6153f42fb1b4822fa335af66b,0.3014866008479206,0.2441909766438056,0.5625,True,-1,833,1.0,0.05871811312866548,0.17725580841210986,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,6,15,113,21,0.169787205111026,0.20225985340487,0.032472648293844,0.032472648293844,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,9dac1b94746f6278479ee2ae159d67373e2154d042fca147d0d0a3c349e4540c,0.3016582473932062,0.2255359724307393,0.6484375,True,-9,831,1.0,0.05871811312866548,0.17725580841210986,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,11,117,18,0.2181717192988044,0.2501479708208767,0.0319762515220722,0.0319762515220722,AWAY_FROM_REFERENCE,0.0476190476190476,MINOR,1,230,4281f629d8e1d0f9a61c6445de5d7124250015620a5fada451887bd79b56b1db,0.3200719032347356,0.247991650286263,0.6484375,True,-4,204,1.0,0.05871811312866548,0.17725580841210986,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,5,10,134,15,0.2336220463032345,0.2639681649622287,0.0303461186589941,0.0303461186589941,AWAY_FROM_REFERENCE,0.0432900432900432,MINOR,1,230,9dfc57efe8765aa63f970dc4b0fc2313b2aeadaad2cbd2a6993c2f5c23229eaa,0.3104735636583793,0.2414311751931455,0.625,True,-5,541,1.0,0.05871811312866548,0.17725580841210986,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,15,104,18,0.1580572846786121,0.1971208861938239,0.0390636015152118,0.0390636015152118,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,0d31ebd49b5bde850e27b703b3d20e021e7b066caee703effa46f7890899e487,0.3158519723216298,0.2565649052702803,0.5859375,True,-12,273,1.0,0.05871811312866548,0.17725580841210986,230.0,230.0
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,18,119,23,0.1795845592145957,0.2196707632681399,0.0400862040535442,0.0400862040535442,AWAY_FROM_REFERENCE,0.0779220779220779,MINOR,1,230,c621117b11ab079d72101213e668bc75c63fe05f789566569fcd42a1478461d1,0.3230392633126208,0.2498954430641717,0.65625,True,-13,131,1.0,0.05871811312866548,0.17725580841210986,230.0,174.0
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,14,99,16,0.1502488648265205,0.1854762197366839,0.0352273549101633,0.0352273549101633,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,9d9a2f22ad6953bbac91c3fdfc996e17a25f05c34d969eb646d3c27e1bcf5d3f,0.3156501388501554,0.2494590107928725,0.6171875,True,-12,282,1.0,0.05871811312866548,0.17725580841210986,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,14,100,16,0.157400777682656,0.1942853915942954,0.0368846139116394,0.0368846139116394,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,67b0277c11f9014e727347c99abc752dd883b0d09fe0727b1bc426b6479ad886,0.3077372348756468,0.2466688839946913,0.5859375,True,-12,612,1.0,0.05871811312866548,0.17725580841210986,,
SB4329,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by pressure of speech",Pressure of speech,remaining_5256,82d4aac500825f6f07a893e0fb1dd928a440a6da3d643428cffbc9be66939513,231,84,1,17,100,18,0.1614728774933644,0.1987637031100978,0.0372908256167333,0.0372908256167333,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,cb9843a48c6e1c60f51d3310a6ae34ad4bf0ecfec74336b66f5c47b156e57539,0.3089179501376813,0.2515386587044894,0.5703125,True,-16,584,1.0,0.05871811312866548,0.17725580841210986,,
SB4609,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by repetitive speech",Repetitive speech,remaining_5256,06b2e513a2fb743d3515d025b4ec975e28b37364670086cc933ec819c5b77496,231,88,3,13,98,16,0.1505214271372033,0.1863370312390431,0.0358156041018398,0.0358156041018398,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,1bdf39cc83bd11eabf7d1bf38fc8084cf7e6664e614385bd437535142b64c787,0.3083202827455008,0.247379917982318,0.5859375,True,-10,599,1.0,0.05871811312866548,0.17725580841210986,,
SB4932,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slow speech",Slow speech,remaining_5256,aad4c751ff0d93b0b27412098dc86f17ed0f5d5669a858b6ab5c1462bac2f3c5,231,88,3,14,99,17,0.1534897887937426,0.1882267058751433,0.0347369170814007,0.0347369170814007,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,282d7c724ceb617a16be81f449eed79777ec21e1f6a17c1423a905e7d87e2fd6,0.3069005851316728,0.2473635184532595,0.578125,True,-11,651,1.0,0.05871811312866548,0.17725580841210986,,
SB4934,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by slurred speech",Slurred speech,remaining_5256,b4ab212a756039d74a9f27de08d846915aa48407434f791306321d05ebcc251a,231,88,3,13,98,16,0.1533923571285433,0.1902075353148521,0.0368151781863087,0.0368151781863087,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,7659eed42fc6ce6d53fc36029c7b447f82cdb53e8a57f2e98908404665ba22dc,0.3115103304197545,0.2512702200240909,0.5859375,True,-10,420,1.0,0.05871811312866548,0.17725580841210986,,
SB4968,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Speech disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,5,18,119,23,0.1795845592145957,0.2196707632681399,0.0400862040535442,0.0400862040535442,AWAY_FROM_REFERENCE,0.0779220779220779,MINOR,1,230,5aa3aced699fedf736bf88fa367b74d998148c47894892ca1980d53bc649a044,0.3230392633126208,0.2498954430641717,0.65625,True,-13,132,1.0,0.05871811312866548,0.17725580841210986,230.0,174.0
SB4969,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by speech impairment",Speech impairment NOS,remaining_5256,1be45946065d54c9b9d1ebca0d5586677e86df56434cdca25b1453d8bb95c8d8,231,88,4,15,99,19,0.15523938699575,0.1925644058808993,0.0373250188851492,0.0373250188851492,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,f388f76ea5d187b9fd2746f5995b4e3e27f38b63d2ee2abe1dbbce8446368d7a,0.3095385297176123,0.2505805240458687,0.578125,True,-11,566,1.0,0.05871811312866548,0.17725580841210986,,
SB4970,dominant-hemisphere language-processing and speech-planning network,loss or absence of the named structural component or regulated function,Speech loss,remaining_5256,e93b2286d97ca741029f30e6c8ba1c511fa7ecc92dbc7ef5430e9b929cd5936d,231,97,5,9,101,14,0.1985206493369465,0.2408060113242212,0.0422853619872746,0.0422853619872746,AWAY_FROM_REFERENCE,0.0389610389610389,MINOR,1,230,f1fbd510410f948a76f8283b6d5d0837b23e2efe9447105c759f7d8f44c15b36,0.3138083548775111,0.2506428108262331,0.6015625,True,-4,318,1.0,0.05871811312866548,0.17725580841210986,230.0,230.0
SB5058,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by stuttering",Stuttering,remaining_5256,a7dedde5a36ea592dc01f66191e2fa5106aeabb3024372934931dbbb19b9fbb2,231,92,3,14,103,17,0.1614738151814396,0.2002699006028472,0.0387960854214075,0.0387960854214075,AWAY_FROM_REFERENCE,0.0606060606060606,MINOR,1,230,c35a441a6511744ae716e14154bf249d1dff6f4983ccb8d4d8765dd2758b980d,0.3158966071671928,0.2531894599599912,0.6015625,True,-11,272,1.0,0.05871811312866548,0.17725580841210986,230.0,230.0
SB5705,dominant-hemisphere language-processing and speech-planning network,reduced ability of the named structure/process to complete its normal regulated operation,Word finding difficulty,remaining_5256,dff2db997592b331fc38811c4fd834200cace3d8267feb359e836cd44d185bd0,231,106,6,15,115,21,0.1887753448972483,0.235424875052689,0.0466495301554407,0.0466495301554407,AWAY_FROM_REFERENCE,0.0649350649350649,MINOR,1,230,ceecd4b92ebd5185c505b5031416bdca2eb6dcc4aa3eb238b26049e543d9f30b,0.3360037538592669,0.2657057973893499,0.65625,True,-9,28,1.0,0.05871811312866548,0.17725580841210986,230.0,230.0
SB0379,dominant-hemisphere cortical language-processing structure,"loss or impairment of language comprehension, formulation, or symbolic communication",Aphasia,established_478,91c72d1a3c33607aaaec349e117f2fb50d4e713e1f19adf3de7d385216e006a0,3,0,0,1,1,1,0.1933356995459898,0.2351521811745216,0.0418164816285318,0.0418164816285318,AWAY_FROM_REFERENCE,0.3333333333333333,MODERATE,2,231,1bbe9114fc9ca2bf62e51afc1121a63fee38240982e432188e0e29502f3bc9cc,0.2867552297297094,0.2262258899142798,0.5625,True,-1,943,2.0,0.11743622625733097,0.23597392154077534,,
SB1656,dominant-hemisphere language-processing and speech-planning network,impaired motor execution of speech articulation despite preserved language formulation,Dysarthria,remaining_5256,3847ff830170f0564c8db45f8a61e5afa4ae8a3bab72cea8369bfb8f171356cd,231,104,7,17,114,24,0.169787205111026,0.2270210203729064,0.0572338152618803,0.0572338152618803,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,9d4b84433dfd1781ad828eafcb79308a2e5d66d9925370ba8ae7e21d45b59b20,0.2920585160347145,0.213828982969164,0.6484375,True,-10,768,2.0,0.11743622625733097,0.23597392154077534,,
SB1666,dominant-hemisphere language-processing and speech-planning network,impaired generation of written symbolic output,Dysgraphia,remaining_5256,99b61db23ef996e476217f9f6240b0c1646ed7902a78bf25c5261e8bc412c067,231,113,7,13,119,20,0.2181717192988044,0.2746591548195126,0.0564874355207082,0.0564874355207082,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,e90f3d71185ab2ec3f2a2a8ae9319e97db4da7f6dc1804346acac4a14469b300,0.3097513049058011,0.2354055547631721,0.6484375,True,-6,137,2.0,0.11743622625733097,0.23597392154077534,,
SB1669,dominant-hemisphere language-processing and speech-planning network,impaired mapping of written symbols to language representations,Dyslexia,remaining_5256,0fe9c2ee005b9b64f3853513f73929dede19c3011686bcede380c68bd7149d05,231,129,8,13,134,21,0.2336220463032345,0.289562290720281,0.0559402444170464,0.0559402444170464,AWAY_FROM_REFERENCE,0.0562770562770562,MINOR,1,230,f0791574a3892abcdfacf967ce02a93aee0991afee1fe01f0903a6ed6388f861,0.2990759267760147,0.2275316180195301,0.625,True,-5,534,2.0,0.11743622625733097,0.23597392154077534,,
SB1679,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by dysphasia",Dysphasia,remaining_5256,dee56dd4e0bae9bed9c3913831490c26b80969af98a40a4b7053d42f78975fcc,231,92,3,17,106,20,0.1580572846786121,0.2215998428228922,0.0635425581442801,0.0635425581442801,AWAY_FROM_REFERENCE,0.0735930735930736,MINOR,1,230,d2f39432a443969bc37009bba9a68d0bcc4cc9b5258d6d6e0e23e6890d21f585,0.3055296895874053,0.2439767555943968,0.5859375,True,-14,223,2.0,0.11743622625733097,0.23597392154077534,,
SB1929,dominant-hemisphere language-processing and speech-planning network,departure from the reference structural configuration or regulated functional range,Expressive language disorder,remaining_5256,b111aac0ad4ad79e76d5d9e93b63c5694123c35b29424e21ec6dc96fa0cb05b0,231,106,8,18,116,26,0.1795845592145957,0.2463716228669875,0.0667870636523918,0.0667870636523918,AWAY_FROM_REFERENCE,0.0779220779220779,MINOR,1,230,780317bbc16b593aee10f0e21a2b53b7fd3f059c5daeee097b139934ef20e16d,0.3111167098194509,0.2353557436822572,0.65625,True,-10,119,2.0,0.11743622625733097,0.23597392154077534,230.0,174.0
SB3035,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by lack of spontaneous speech",Lack of spontaneous speech,remaining_5256,3b255f4dd481299bd4aa1a4d7562cf76d128231c77a64824f47666545091a5d0,231,87,2,16,101,18,0.1502488648265205,0.2090158254588897,0.0587669606323691,0.0587669606323691,AWAY_FROM_REFERENCE,0.0692640692640692,MINOR,1,230,a8ca50bf37423d37ab6e51b724fee5c7cbf9fc72338bbe57679a49adc99522c4,0.3038543851336049,0.2350739452848841,0.6171875,True,-14,258,2.0,0.11743622625733097,0.23597392154077534,,
SB3473,dominant-hemisphere language-processing and speech-planning network,"altered configuration or regulated output of the named structure, expressed as the state described by mutism",Mutism,remaining_5256,a8077661e3016703cecb6158c638c48e5847d7686077f43f609018cb2e141226,231,88,2,16,102,18,0.157400777682656,0.218228222582099,0.060827444899443,0.060827444899443,AWAY_FROM_REFERENCE,0.0692640692640692,MINOR,1,230,89cbcc09f988ee84051ba01225be3e2fb5fb45cc03d84182c89aa94b23a2605c,0.2977402484521877,0.2344774371368143,0.5859375,True,-14,570,2.0,0.11743622625733097,0.23597392154077534,,
