baseline_id,structure,structural_deviation,source_term,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,pair_active_hit,relation_balance,pair_rank_within_active_hits
SB1867,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Epstein-Barr virus infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,7dd3d24fa1fc644e74764b1d43df6071baae12069a27d694600e64eda4f1dbbd,0.3106013695940839,0.23987209706595602,0.6328125,True,2,469
SB1900,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Escherichia sepsis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,13f4c00ad3d7fe70567e6ec5231fb666afe304e795c46a60502f309da3c8d27f,0.3106013695940839,0.23987209706595602,0.6328125,True,2,470
SB2108,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Foot infection fungal NOS,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,129f5e835f0a8af74118fba3f80018ce676f0a3fe526405441363c20b60200bb,0.3106013695940839,0.23987209706595602,0.6328125,True,2,471
SB2137,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Fungal infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,41314b9ec1fe45049f33d8edaec8ed8bcc84f149da4a92f5ad9cc915a5a9ab55,0.3106013695940839,0.23987209706595602,0.6328125,True,2,472
SB2138,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Fungal peritonitis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,5ec10a3216823ea47d8762a5cb6fbfdd4ed6125755b3fd4fb580b54169354734,0.3106013695940839,0.23987209706595602,0.6328125,True,2,473
SB2140,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Fungal sepsis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,ddd3c56fb7f3d4c5d030974970bed9cf9b3138d72da324e4c7fc529c076965ea,0.3106013695940839,0.23987209706595602,0.6328125,True,2,474
SB2142,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Fungal test positive,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,bdab314e0c58092fa9772c331407749bb9277af99283d337ade6013291198a75,0.3106013695940839,0.23987209706595602,0.6328125,True,2,475
SB2248,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Genital infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,487e1162495d79cbbf6d2615f78e7aa104f8f5cf6d44461b0ee31f84858b7252,0.3106013695940839,0.23987209706595602,0.6328125,True,2,476
SB2249,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Genital infection fungal,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0114f2774171150fa48e23943054c9842d6958a8eb7ee339a0630c234d5d6e61,0.3106013695940839,0.23987209706595602,0.6328125,True,2,477
SB2250,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Genital infection male,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e8484372c974a9cd9362f71e8027e1db754393d8647661f3ede4e5ce4d7915ba,0.3106013695940839,0.23987209706595602,0.6328125,True,2,478
SB2259,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Genitourinary chlamydia infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,1d31bd40b5c84c242d1ac5ec16b8dbd4e01a0d1b3174f4a9c4a56a036aebe898,0.3106013695940839,0.23987209706595602,0.6328125,True,2,479
SB2260,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Genitourinary tract infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,8be033649cef0b0e1140eadc2a11699894d7ca74b5d28d6e49be3196f8d45a9a,0.3106013695940839,0.23987209706595602,0.6328125,True,2,480
SB2327,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Gram-negative bacterial infection NOS,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c01a696b1e688d452f9aeae6c7bc519a09f713086763898e71635167ee2ce535,0.3106013695940839,0.23987209706595602,0.6328125,True,2,481
SB2440,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Helicobacter infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,aac616a3c564b46482be6f0deae8ffe31023ba1a9297f307d0e4ad2d37997c77,0.3106013695940839,0.23987209706595602,0.6328125,True,2,482
SB2524,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Herpes virus infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,2b992a82528863b5db5e24712fe4abb391451cb6091bebc3f868cde4ae738fc8,0.3106013695940839,0.23987209706595602,0.6328125,True,2,483
SB2557,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Human herpesvirus 6 infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,335abdeed151c2a139c883c5dedce074927b92863f94abc261bd6f5d4717a449,0.3106013695940839,0.23987209706595602,0.6328125,True,2,484
SB2756,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Implant infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,a84314b9041d2cc7e98e1dc4e70eda5ddf38bb433ce1a64b1cdb15f0000539b5,0.3106013695940839,0.23987209706595602,0.6328125,True,2,485
SB2790,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,db7be6fda4926e1d9072a075500f1b51f317eaf00b9d1f437aa9f9b71a6e6335,0.3106013695940839,0.23987209706595602,0.6328125,True,2,486
SB2791,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection mixed,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,515780664465338d71f3d4e27d309d72c776f87ef604d15e62178ee9bd2696e0,0.3106013695940839,0.23987209706595602,0.6328125,True,2,487
SB2792,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection parasitic,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,2fe29bdcdb5c12fb7f16a8ac2fe22b4a81553c14db3c1e5fcc03fd4cb2326f53,0.3106013695940839,0.23987209706595602,0.6328125,True,2,488
SB2793,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection pseudomonas aeruginosa,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,de96b486b883762d0f32562ffaacbd41bff898d8cdba4d5ec9f5c99e9d8c66e0,0.3106013695940839,0.23987209706595602,0.6328125,True,2,489
SB2794,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection reactivation,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,ae20519b13bdc039f4f035c4002e561e08a9415e05e7c9f6478e97c9a5c516dc,0.3106013695940839,0.23987209706595602,0.6328125,True,2,490
SB2795,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infection susceptibility increased,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,63c974cbced9dc57c284ee7a01629763a82f1f278c6b384876a4a2dfcd343349,0.3106013695940839,0.23987209706595602,0.6328125,True,2,491
SB2823,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Infusion site infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,5d57faa11eb89f198613f273002a38534287d5ea67d4e35a9606a98b768b7868,0.3106013695940839,0.23987209706595602,0.6328125,True,2,492
SB2861,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Injection site infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,a7d60e971f2934aa65dbda9c5c37dfbf2761df9f5d9ba4608e86c5a640730aa3,0.3106013695940839,0.23987209706595602,0.6328125,True,2,493
SB2913,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Intertrigo candida,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,8caa9872538553339e643133f4d6726a368f2434bf5f3532785d2a8468be99de,0.3106013695940839,0.23987209706595602,0.6328125,True,2,494
SB3018,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Klebsiella sepsis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,4110eb37507237960f8987ccdf5c06026cbf934715a1437d630e897d0d520f8b,0.3106013695940839,0.23987209706595602,0.6328125,True,2,495
SB3069,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Latent tuberculosis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c2e76c96faa5f85bb9ae2999e6e93276aecc237840a903350ab55572f984a44a,0.3106013695940839,0.23987209706595602,0.6328125,True,2,496
SB3155,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Localised infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,992cfce60c9d40db0f9c981d277b64fe3c735a1dc0e9ab0d7030706ff66f9a07,0.3106013695940839,0.23987209706595602,0.6328125,True,2,497
SB3352,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Methicillin-resistant Staphylococcus aureus infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,7f21190fe52b1b0998ed7ebf9ac472eae31076a6b73eb8c046b374c27b5600e7,0.3106013695940839,0.23987209706595602,0.6328125,True,2,498
SB3479,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Mycobacterial infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,5abc03952d32774a642467b74f59bcedf06b25bf8eb80986920196fb808a69c7,0.3106013695940839,0.23987209706595602,0.6328125,True,2,499
SB3480,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Mycobacterium avium complex infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,583a9bf1d086069fcfa2ec7fb2d6078000123ab35824724ce747fd68821898e7,0.3106013695940839,0.23987209706595602,0.6328125,True,2,500
SB3581,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Neisseria infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,0e5cb19c9927a52c01c0ab967a9252583ee3e623c46d7ef99a8516857832b8ec,0.3106013695940839,0.23987209706595602,0.6328125,True,2,501
SB3584,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Neonatal infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,607bc77a69351990e5239b150470559303c584e677f6269da1db240bfd87775f,0.3106013695940839,0.23987209706595602,0.6328125,True,2,502
SB3645,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Neutropenic infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,aba685c5ca794109949e13919b4b95f7ea441c6b635a7cb9c1d0a3016e83504b,0.3106013695940839,0.23987209706595602,0.6328125,True,2,503
SB3646,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Neutropenic sepsis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,ba4f0413366a2e58fb88c3f03076415d8b7e2ec56ac1d2bf310c0a8eabe2928d,0.3106013695940839,0.23987209706595602,0.6328125,True,2,504
SB3690,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Nose infection NOS,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,f269fe1364897883e5a08cacf0f7cb6472f164c388f733c4d55019d3ae92b3ea,0.3106013695940839,0.23987209706595602,0.6328125,True,2,505
SB3786,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Opportunistic infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,1330ff5a43ddb0a18fe5d9632cf03e86419f5f45c15a2bb2324b76811d4017f8,0.3106013695940839,0.23987209706595602,0.6328125,True,2,506
SB3860,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Other bacterial diseases,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,baddbcc742a2e77d9f4c24e616ca756e64d316ae9f956bdae998ebaafe0f03fa,0.3106013695940839,0.23987209706595602,0.6328125,True,2,507
SB3958,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Paracoccidioides infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,3082ba6025b25f91cf77e7b524c6d9015f58019c49970ee323010da5e2e8eeef,0.3106013695940839,0.23987209706595602,0.6328125,True,2,508
SB3966,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Parainfluenzae virus infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e213c62795190f1ad64495e1b689d9fd278c8c4ea76b9493bc12903efa3ff6ec,0.3106013695940839,0.23987209706595602,0.6328125,True,2,509
SB4021,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Pelvic infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,f77092e8989d446438b16202c793c79ec70a55508299421a39ce78bf84b5d9a7,0.3106013695940839,0.23987209706595602,0.6328125,True,2,510
SB4095,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Peritonitis bacterial,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,9aa051edf3e1d9410c36c4dc326e8d72edf859bc8fa4a529bac0d53f7b09cd61,0.3106013695940839,0.23987209706595602,0.6328125,True,2,511
SB4178,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Plasmodium falciparum infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,966f2ab335bd6d39f21ea854eb97f0132bfab3e3b56225cb7e43f606abfca8fd,0.3106013695940839,0.23987209706595602,0.6328125,True,2,512
SB4201,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Pneumocystis carinii infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,4128bd7527f5b3ecadf40f072309d063fe835145db99febafed6d0694df02b50,0.3106013695940839,0.23987209706595602,0.6328125,True,2,513
SB4202,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Pneumocystis jirovecii infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,e785335bded60f4c2331cf01056f7ea25cf5f19cc5b2670e0fd40a3c3157971b,0.3106013695940839,0.23987209706595602,0.6328125,True,2,514
SB4268,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Post procedural infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,43f39c338d00b5961b1fc6555129242d2329a381df85f8bc16fbbc1c94a3bc0c,0.3106013695940839,0.23987209706595602,0.6328125,True,2,515
SB4297,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Postoperative infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,b6692291ca6ef22b570bcdb47bc3ef9611c92899dc62c8c27d89f9ae0fdef02f,0.3106013695940839,0.23987209706595602,0.6328125,True,2,516
SB4403,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Pseudomonal sepsis,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,803e1f9577d6e1cdb0db2a21ac4901067c5bb0cfef04af5b149005eb8163ffb5,0.3106013695940839,0.23987209706595602,0.6328125,True,2,517
SB4404,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Pseudomonas infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,09696abe0f255b7529252f9b4bd118419840a405a061f123f5ea38568e6ebe13,0.3106013695940839,0.23987209706595602,0.6328125,True,2,518
SB4548,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Recurrent infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,7ffadfe2de9bfa161ff7d99b2694d8bda5262e0f291128ae64959b4f035b4b7e,0.3106013695940839,0.23987209706595602,0.6328125,True,2,519
SB4632,innate-adaptive host-defense structure,pathogen-associated occupation/invasion with host-defense activation and local structural disruption,Respiratory syncytial virus infection,remaining_5256,6b6e894f5fde50797861d4e39d076dc120127c8a4afe60cc5d23a006035b8c73,15,8,2,0,6,2,0.185117729264077,0.19794719256030102,0.01282946329622403,0.01282946329622403,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,c8c26405d7da227838debfd15745b77b4423fcd610ac4bd6f2382eba89e7614c,0.3106013695940839,0.23987209706595602,0.6328125,True,2,520
