baseline_id,source_term,structure,structural_deviation,source_partition,condition_state_sha256,constitutive_relation_count,initial_broken_relations,restored_relations,new_breaks,residual_broken_relations,relation_transition_count,initial_offset,residual_offset,net_offset_change,absolute_offset_change,direction,new_break_fraction,criticality,criticality_order,reference_baseline_top_entry_index,condition_top_entry_index,response_top_entry_index,response_state_sha256,pair_correspondence,pair_js_correspondence,pair_sign_continuity,relation_balance,pair_active_hit,pair_rank_within_active_hits
SB0715,Blood luteinising hormone increased,hypothalamic-pituitary hormone-control and release structure,measured or functional quantity shifted above its reference structural range,remaining_5256,7858bf29f85da303f968bf5e0881f0cc1a31d4cea314b1260d5f26c42761cf18,741,347,50,21,318,71,0.18782873557976476,0.17238756421073131,-0.015441171369033446,0.015441171369033446,TOWARD_REFERENCE,0.02834008097165992,MINOR,1,174,,,fe7dacb080e1387db3cd9b48d037e0cf9697635d2e588f66ada2a9ad38710470,0.2566969589283138,0.19128440113209,0.5546875,29,True,1438
SB0716,Blood magnesium decreased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.13515523150730124,-0.005536327488927073,0.005536327488927073,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,0cfdd5f71fee0be2cfcaa8255508c9403e7bb3b57e041a97461c3b27dfd10739,0.268247970811363,0.20537100098946703,0.5546875,0,False,
SB0717,Blood magnesium increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,3935adda438756511078389b99e469f301a54cd940b6a36d0d0d9cb5d8f8da8d,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0718,Blood methaemoglobin present,"erythrocyte production, integrity, and oxygen-transport structure",detectable presence of the named material/state where the reference condition is absent or lower,remaining_5256,771c6248b43bfec46428939ef18361343c43178ae3146a0f3446fdc304f5a274,15,12,1,1,12,2,0.16038479548309637,0.16345239190689387,0.003067596423797503,0.003067596423797503,AWAY_FROM_REFERENCE,0.06666666666666667,MINOR,1,174,,,fa12b29df9cafd2978f2c1a4a869cf5eff5826863960a4d108724fde8cb7b986,0.28343103202019637,0.21188235612219075,0.609375,0,True,810
SB0719,Blood monocytes increased,"circulating leukocyte production, distribution, and effector-cell structure",measured or functional quantity shifted above its reference structural range,remaining_5256,a9937317ab0fe41a1c7b9d3ba812d983f8069dae7cca819aeb5bf24781c96832,1830,547,82,107,572,189,0.14008310202838214,0.13541812262789854,-0.004664979400483604,0.004664979400483604,TOWARD_REFERENCE,0.058469945355191254,MINOR,1,231,,,c1c046d240b943b9d3f4b88691db337a4812692968ba8ab41aecd11cf48a5aab,0.26872254860672135,0.19737505927648946,0.59375,-25,True,1348
SB0720,Blood neutrophil count decreased,"circulating leukocyte production, distribution, and effector-cell structure",measured or functional quantity shifted below its reference structural range,remaining_5256,5aad8e4e8783036ea18405d86514fa9a0b474556f53ee7a88f44636862b1ace0,1830,528,87,123,564,210,0.1326416682896474,0.12912016195231957,-0.00352150633732784,0.00352150633732784,TOWARD_REFERENCE,0.06721311475409836,MINOR,1,231,,,3b921429b9529ee0b10a3418cb5a02ceee28df82ccb1c4d9ec1e54014ce6f995,0.26602147334774595,0.195796004082617,0.5859375,-36,True,1383
SB0721,Blood oestrogen decreased,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted below its reference structural range,remaining_5256,19dc8a525e161ce30f4e9d63715a85b8c07b28de794444e3bf35eec52aa45e56,0,0,0,0,0,0,0.18726157736039417,0.19021715404511408,0.002955576684719907,0.002955576684719907,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,f8959aa5e89cd9f0ce905bee96491110ad8e1c33c822024c41da2d149ebf62f9,0.2874456955022935,0.21334840914913844,0.625,0,False,
SB0722,Blood oestrogen increased,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted above its reference structural range,remaining_5256,34088595213123d55ba75e9e9dda01da8af4bcea08889cdf05b4444b1f0f153a,0,0,0,0,0,0,0.18926768002047778,0.1925512489015766,0.0032835688810988195,0.0032835688810988195,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,a7d472e4ccedbc771065698ee8d5d4826fcf5a3f5928978a07f415899a8e9abc,0.2903103099759054,0.21512690240964072,0.6328125,0,False,
SB0723,Blood osmolarity decreased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.13515523150730124,-0.005536327488927073,0.005536327488927073,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,a77f981ade26f4a50b20dbedcd941c8ee16d9a8936245fd0ab5fdc4c9d6b040a,0.268247970811363,0.20537100098946703,0.5546875,0,False,
SB0724,Blood osmolarity increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,ebc8d932776a62432535e9888c727b626451ca17a548a1b0d83c07d27a926d4e,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0725,Blood pH decreased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.13515523150730124,-0.005536327488927073,0.005536327488927073,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,13065b688c26c175637f8518d09aca2497eb7ff19c4d76deaa321e3aef8c4964,0.268247970811363,0.20537100098946703,0.5546875,0,False,
SB0726,Blood pancreatic amylase increased,pancreatic endocrine-exocrine parenchymal and ductal structure,measured or functional quantity shifted above its reference structural range,remaining_5256,7dd0b3ae192c8b40f4fcc57ec9f0f7e003aee12b815181eae52e9f5af3a64a98,91,41,3,3,41,6,0.17543663455802372,0.17582204963329073,0.0003854150752670149,0.0003854150752670149,AWAY_FROM_REFERENCE,0.03296703296703297,MINOR,1,230,,,f738fd2d60eb65dcb7e66593f517756389bb62965682d38c3057ac6b3af6abe7,0.2862977715833359,0.22223813607723897,0.578125,0,True,713
SB0727,Blood parathyroid hormone increased,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted above its reference structural range,remaining_5256,34088595213123d55ba75e9e9dda01da8af4bcea08889cdf05b4444b1f0f153a,0,0,0,0,0,0,0.18926768002047778,0.1925512489015766,0.0032835688810988195,0.0032835688810988195,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,cbc5d835287f98897b9ec00c514842a3acb1443387d59dca3c34a2963b387aee,0.2903103099759054,0.21512690240964072,0.6328125,0,False,
SB0728,Blood phosphate increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,ae232c041135a5e47222c71de5574bbc8ba076d90b9535fc28be41e8737b6896,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0729,Blood phosphorus decreased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.13515523150730124,-0.005536327488927073,0.005536327488927073,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,c522b00dca1e4a0893b1dd152be901a9f917897235e8c5a22b93cfc0067d258e,0.268247970811363,0.20537100098946703,0.5546875,0,False,
SB0730,Blood phosphorus increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,d211c7b3f22b5562f9288469f46de04f7834ee690d1b148bebbfcfb2878e7482,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0731,Blood potassium abnormal,extracellular-fluid electrolyte and acid-base balance structure,departure from the reference structural configuration or regulated functional range,remaining_5256,abc4a278341f2cfbe5d4e91d86d107c4d81d964893e1c9d6e82d58d704969950,0,0,0,0,0,0,0.1198525325945512,0.11670774675781181,-0.0031447858367393833,0.0031447858367393833,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,e2160367146abb5e68e885b402b6e18abc436f30b763807e016972a20cc2e5e2,0.28461845679831294,0.2081856180467231,0.6328125,0,False,
SB0732,Blood potassium decreased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,7ce9311197ef154eb31dc457d19faa505d8db965876857b026a8b1c231e70c16,0,0,0,0,0,0,0.14069155899622832,0.13515523150730124,-0.005536327488927073,0.005536327488927073,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,983a75caa1cf60fc3eee33c8d9ba68e15d88965111e92cb30507ecf495c5ccd9,0.268247970811363,0.20537100098946703,0.5546875,0,False,
SB0733,Blood potassium increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,e8645a3b2d079d4080fe31b2e14665ed63bb3d8cc6b23e8a14867f23d0db21d2,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0734,Blood pressure abnormal,"vascular wall tone, lumen, and blood-flow structure",departure from the reference structural configuration or regulated functional range,remaining_5256,e926343ad1cca26f6cda04251455ec9b247b506ef00895bdfc7610d3e1846a86,0,0,0,0,0,0,0.2265783776574053,0.21660633599520718,-0.009972041662198117,0.009972041662198117,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,b1a32d65ab5ca74528cd0f22dbeff0c47573450e79257103b23e543759800564,0.28011048740839134,0.21297772854681873,0.5859375,0,False,
SB0735,Blood pressure diastolic decreased,"vascular wall tone, lumen, and blood-flow structure",measured or functional quantity shifted below its reference structural range,remaining_5256,d62ee80f4d66bd4c34976e33cf3455289c3fae0aa9dabcb4f34545b5d9fe7e4c,0,0,0,0,0,0,0.21708573214063276,0.20851830495890156,-0.008567427181731202,0.008567427181731202,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,2f5053fc3493391a116219c6552497fbebfcec5e824254604503b91eb6ee2621,0.27550134272142895,0.2142165764895475,0.5546875,0,False,
SB0736,Blood pressure diastolic increased,"vascular wall tone, lumen, and blood-flow structure",measured or functional quantity shifted above its reference structural range,remaining_5256,77fe2d61ba790b77bf7c59dfdf1e7e4bf10fbea0638f66020d59c9affc5d59c6,0,0,0,0,0,0,0.22875607235187245,0.22054827198528826,-0.008207800366584195,0.008207800366584195,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,cf55c67bf0338e480e72dc576e928aac1b61d1bb3b26730b4cae7250a0108bfb,0.2776859145147878,0.21516574940827782,0.5625,0,False,
SB0737,Blood pressure fluctuation,"vascular wall tone, lumen, and blood-flow structure","altered configuration or regulated output of the named structure, expressed as the state described by blood pressure fluctuation",remaining_5256,4cc3ad153fd7be6c39f3e2bf57bed749522cbb904c2972aec23aa8ceb6255bab,0,0,0,0,0,0,0.21463828626731896,0.21729657234003896,0.0026582860727200064,0.0026582860727200064,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,3b69d979cda3e050dfcd18487d8126bacaed3ddef1b66b676e4c4a4bde0b2637,0.29481173795361537,0.2309060828702627,0.5859375,0,False,
SB0738,Blood pressure inadequately controlled,"vascular wall tone, lumen, and blood-flow structure","altered configuration or regulated output of the named structure, expressed as the state described by blood pressure inadequately controlled",remaining_5256,3e7d427f06d93952abf7925e5fac8145a68946766007f8e1c425454321ec397b,0,0,0,0,0,0,0.20594382534496736,0.20837697484406337,0.00243314949909601,0.00243314949909601,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,9105e027ba5503cb5b59b96739cea956d350646204327a7978e4558889360ace,0.28842058843364393,0.2213970590654194,0.59375,0,False,
SB0739,Blood pressure increased,"vascular wall tone, lumen, and blood-flow structure",vascular pressure/load above the reference hemodynamic state,remaining_5256,bac7e5e46ffd4034bd36d561ad7eb9c11610f0dd2400cf8af1efd6d3a2404618,0,0,0,0,0,0,0.20747781437962076,0.21082426367291363,0.0033464492932928636,0.0033464492932928636,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,43fa833f47498ac0eb72d3066c105320737c2c5f4effe2ddb02244d6aa6a2a38,0.3004531387070545,0.22921114476470061,0.625,0,False,
SB0740,Blood pressure normal,"vascular wall tone, lumen, and blood-flow structure",measured state within the declared reference range rather than a malformation,remaining_5256,bf775e48017a074dfea719dbeb4098f4e7d718d9823e5a9175e72234f311475b,0,0,0,0,0,0,0.24066099937242724,0.2315180389907372,-0.009142960381690046,0.009142960381690046,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,80e390407e12df0a90f5364351b4d994a4fe556b5baed0218930a08a7ae94e5f,0.2788915699129408,0.21663606086943998,0.5625,0,False,
SB0741,Blood pressure systolic decreased,"vascular wall tone, lumen, and blood-flow structure",measured or functional quantity shifted below its reference structural range,remaining_5256,d62ee80f4d66bd4c34976e33cf3455289c3fae0aa9dabcb4f34545b5d9fe7e4c,0,0,0,0,0,0,0.21708573214063276,0.20851830495890156,-0.008567427181731202,0.008567427181731202,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,c4051b613916aa71ece39410c0625d4847c83b88e76fffd4f7d02d3f35c5e57f,0.27550134272142895,0.2142165764895475,0.5546875,0,False,
SB0742,Blood pressure systolic increased,"vascular wall tone, lumen, and blood-flow structure",measured or functional quantity shifted above its reference structural range,remaining_5256,77fe2d61ba790b77bf7c59dfdf1e7e4bf10fbea0638f66020d59c9affc5d59c6,0,0,0,0,0,0,0.22875607235187245,0.22054827198528826,-0.008207800366584195,0.008207800366584195,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,b4bc7994e2d3680553b53e5a8e0c85e66c980bb9b2b60f190fbd557421dbe413,0.2776859145147878,0.21516574940827782,0.5625,0,False,
SB0743,Blood prolactin decreased,hypothalamic-pituitary hormone-control and release structure,measured or functional quantity shifted below its reference structural range,remaining_5256,62fc0a9bb51db0fc63ff3ab2ad1a781ef1b973378c0dbf8d97e8bba7cee5c051,741,362,59,19,322,78,0.19057451909068457,0.17257891056315966,-0.01799560852752491,0.01799560852752491,TOWARD_REFERENCE,0.02564102564102564,MINOR,1,174,,,377647528bf40a8219489a0ca41ee2fd2ff0a486882827a0cc943d9749393c98,0.255222499728046,0.18777134113176341,0.5625,40,True,1448
SB0744,Blood prolactin increased,hypothalamic-pituitary hormone-control and release structure,measured or functional quantity shifted above its reference structural range,remaining_5256,7858bf29f85da303f968bf5e0881f0cc1a31d4cea314b1260d5f26c42761cf18,741,347,50,21,318,71,0.18782873557976476,0.17238756421073131,-0.015441171369033446,0.015441171369033446,TOWARD_REFERENCE,0.02834008097165992,MINOR,1,174,,,f523cb6400d2b948d7245951384b3e86d4e63de5917b5d7c8b36b1f6bbc43d6b,0.2566969589283138,0.19128440113209,0.5546875,29,True,1439
SB0745,Blood sodium increased,extracellular-fluid electrolyte and acid-base balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,06d50946c437798092cdae03af52d01a0997001c116cfa14bd77a7fe610b12c4,0,0,0,0,0,0,0.13503859662126516,0.12969948199232073,-0.00533911462894443,0.00533911462894443,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,aae5a6f3e663eb722235bf93a1db9cbaf8951c46f4cbca32ac1452f4f8a9e6e2,0.2715773263021799,0.20600131256363408,0.5703125,0,False,
SB0746,Blood test abnormal,"circulating-blood biochemical, cellular, and measured-state structure",departure from the reference structural configuration or regulated functional range,remaining_5256,bb460614f970474dd0749a8ddbca9e6ebd5affa849d8b9d900bee7d09c37b8ad,0,0,0,0,0,0,0.14982584537358656,0.1495458103216344,-0.0002800350519521766,0.0002800350519521766,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,67043d17ac362be29a54fcfc084972e453293d17632ac6a371582177db6a14b4,0.28363210826618823,0.21555744910510766,0.59375,0,False,
SB0747,Blood testosterone decreased,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",measured or functional quantity shifted below its reference structural range,remaining_5256,ee8dedebd4cddfd699580029643c215bb8c8d4a087d9d3629c83ea2d6887732f,0,0,0,0,0,0,0.1284136627888175,0.1337688463065172,0.005355183517699702,0.005355183517699702,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,c9a1b97d386ee5aafe8cf59046e5a17fdfc14f7760e99f889b04ccacc9666fc5,0.2781584872328112,0.21059724052781859,0.5859375,0,False,
SB0748,Blood testosterone increased,"bone mineralized matrix, cortical-trabecular continuity, and remodeling structure",measured or functional quantity shifted above its reference structural range,remaining_5256,e1b209fdab819d3f5c4a226f7a564da19971c76c2878475f551970ce65bf7766,0,0,0,0,0,0,0.13138292392633033,0.1376861340871589,0.006303210160828576,0.006303210160828576,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e3fb3cc7d90f23482e447c25c7786e5256d19f9213acb7f02ec4f0ce6e5510d7,0.27964189432893005,0.21240627357186592,0.5859375,0,False,
SB0749,Blood thromboplastin decreased,plasma coagulation-anticoagulation and fibrinolytic structure,measured or functional quantity shifted below its reference structural range,remaining_5256,538bbd5b265f0cb776694d5500aa4fe4e5e1ad8d83e521f3cb3d3735731153b6,0,0,0,0,0,0,0.1905241485423237,0.18521544023073688,-0.005308708311586807,0.005308708311586807,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,4aa6159b8646c6582f7f9a1c5773548a82d6c98a916de770f5d5f5956f583dc4,0.2828333251609634,0.2162982623914188,0.5859375,0,False,
SB0750,Blood thyroid stimulating hormone decreased,thyroid follicular hormone-production and endocrine-control structure,measured or functional quantity shifted below its reference structural range,remaining_5256,00649531ac3a89c0c7b021932f9803ca87b277ac2f9888c399eb1ddf622a43bb,0,0,0,0,0,0,0.15122020586076745,0.14464532236806127,-0.006574883492706185,0.006574883492706185,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,ccfee6be3a2b7c0021ea935e2faa4d4f37ebf88c7818df85b4cc8e4e4452bafa,0.2731993478352178,0.199404692481973,0.609375,0,False,
SB0751,Blood thyroid stimulating hormone increased,thyroid follicular hormone-production and endocrine-control structure,measured or functional quantity shifted above its reference structural range,remaining_5256,553d9b6f0eee450c7e685df289e212d3f774f5c789933daac4e2527e6785610c,0,0,0,0,0,0,0.1436967977486966,0.13925416800787316,-0.004442629740823434,0.004442629740823434,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,6f29bf3e3c2e33f6c98774f1e2b22bf9857230c0caafa797dbdeb925ca85bd67,0.2736051606644074,0.20161452520049683,0.6015625,0,False,
SB0752,Blood triglycerides decreased,"lipoprotein transport, lipid storage, and lipid-utilization structure",measured or functional quantity shifted below its reference structural range,remaining_5256,62d203c5b49cd9b5823ed6d5ac587ecda160ea70a02a2474d9b6cd30213ebd9a,0,0,0,0,0,0,0.20171144193787016,0.20222991557071235,0.0005184736328421868,0.0005184736328421868,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,968e005e126291a8799b961b1f1898ec918fd890ca4b17b9de190ab0d695cafb,0.27074449704385967,0.19469603298031668,0.6171875,0,False,
SB0753,Blood triglycerides increased,"lipoprotein transport, lipid storage, and lipid-utilization structure",measured or functional quantity shifted above its reference structural range,remaining_5256,e1bd08401f8450c5f22dfae5bdd330f2219f27a6137e384b9342a5fa01c889fd,0,0,0,0,0,0,0.21333375441149105,0.2122182718751322,-0.0011154825363588472,0.0011154825363588472,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,231,,,c1edc98be7268ecf565ff632958a745c648ad1f18f0e16e0e5ad173bdffb5ecd,0.2698755191423904,0.19706618188096392,0.6015625,0,False,
SB0754,Blood urea abnormal,renal glomerular-tubular filtration and fluid-balance structure,departure from the reference structural configuration or regulated functional range,remaining_5256,a3471a7e3e4a1fb63efc0ca9a1d35c252d22d7e79091f4212c8066807b634945,91,35,5,3,33,8,0.14040095001082742,0.13330636925808814,-0.007094580752739277,0.007094580752739277,TOWARD_REFERENCE,0.03296703296703297,MINOR,1,231,,,fe9f7c982c0c3de9aeb4050d59fe196886761c384cd16305ca42fe9d9163ea76,0.28022540048360867,0.20625811034586428,0.6171875,2,True,911
SB0755,Blood urea decreased,renal glomerular-tubular filtration and fluid-balance structure,measured or functional quantity shifted below its reference structural range,remaining_5256,54258c40325517854a70d854d094f2b53a53a438fdb5f53d25b8b6f43bf56a16,91,28,3,7,32,10,0.16529839892883436,0.16124891888202186,-0.0040494800468124925,0.0040494800468124925,TOWARD_REFERENCE,0.07692307692307693,MINOR,1,231,,,4cb64782ac1b9eb5006b8567aeb27ac6c1d838eb93f58c9d4c018cddb8deb3bc,0.2724404468213956,0.20705389856267764,0.5703125,-4,True,1292
SB0756,Blood urea increased,renal glomerular-tubular filtration and fluid-balance structure,measured or functional quantity shifted above its reference structural range,remaining_5256,c6d886192100e101bccce0748b515da707d43c53ee08b367cfe8f588cca27019,91,28,2,6,32,8,0.16635711044501267,0.1634641614910275,-0.002892948953985175,0.002892948953985175,TOWARD_REFERENCE,0.06593406593406594,MINOR,1,231,,,6bece44f6a1bcca6e2c07c21f7725a5e6602b76ba6e96e26c25d5304e38707d7,0.27305923242950814,0.20780851515793675,0.5703125,-4,True,1272
SB0757,Blood urea normal,renal glomerular-tubular filtration and fluid-balance structure,measured state within the declared reference range rather than a malformation,remaining_5256,c25520dad0008dbce1e823f08cc128c79fb4c854d39d0660f0e0ff29d3ff409d,91,30,4,7,33,11,0.17285255646686437,0.1676364700625672,-0.00521608640429716,0.00521608640429716,TOWARD_REFERENCE,0.07692307692307693,MINOR,1,231,,,4dc24fc1917519e039fda33c14bf81537225e978760878e522167e20af721149,0.2749804389719086,0.20843651094135196,0.578125,-3,True,1149
SB0758,Blood uric acid abnormal,"circulating-blood biochemical, cellular, and measured-state structure",departure from the reference structural configuration or regulated functional range,remaining_5256,bb460614f970474dd0749a8ddbca9e6ebd5affa849d8b9d900bee7d09c37b8ad,0,0,0,0,0,0,0.14982584537358656,0.1495458103216344,-0.0002800350519521766,0.0002800350519521766,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,7d441ecb37a9c161083430f2e018ffdff0f0e1051d48a2315961f946abba6674,0.28363210826618823,0.21555744910510766,0.59375,0,False,
SB0759,Blood uric acid decreased,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted below its reference structural range,remaining_5256,19dc8a525e161ce30f4e9d63715a85b8c07b28de794444e3bf35eec52aa45e56,0,0,0,0,0,0,0.18726157736039417,0.19021715404511408,0.002955576684719907,0.002955576684719907,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,73a3abfdfe1c0168762d5588dff06d01d27a23e9b50c025a0794597faa534282,0.2874456955022935,0.21334840914913844,0.625,0,False,
SB0760,Blood uric acid increased,"circulating-blood biochemical, cellular, and measured-state structure",measured or functional quantity shifted above its reference structural range,remaining_5256,34088595213123d55ba75e9e9dda01da8af4bcea08889cdf05b4444b1f0f153a,0,0,0,0,0,0,0.18926768002047778,0.1925512489015766,0.0032835688810988195,0.0032835688810988195,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,230,,,ca4c20b673208b08ac5c3b3132dd6e102d3f217da3c1c4e1dfa1c8cd329bb9a7,0.2903103099759054,0.21512690240964072,0.6328125,0,False,
SB0761,Blood urine,urine formation-to-excretion composition and outflow structure,"altered configuration or regulated output of the named structure, expressed as the state described by blood urine",remaining_5256,5b22f25f8c010b6b4d0d96a350225b6685716885c304936f3fd10052cff0f7dc,0,0,0,0,0,0,0.1457769047379166,0.1504614189590292,0.004684514221112601,0.004684514221112601,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,,,87fe4c9d488a3e57a53dda6faaf261116bede54cbbc1b5acff7f81f7a92b354c,0.30164760106336164,0.23409768422361177,0.609375,0,False,
SB0762,Blood urine present,urine formation-to-excretion composition and outflow structure,detectable presence of the named material/state where the reference condition is absent or lower,remaining_5256,b975dbcc793a4e7d3a45e600bcd8ef1e52a668bcdcba886e7b7579e56984dd1d,0,0,0,0,0,0,0.1702019185527035,0.17178167679368794,0.0015797582409844413,0.0015797582409844413,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,174,,,f83718099cf9bfea8301681344be30cc55639d7c4b20249412aa4c1811981d1c,0.29255770059058406,0.22129750072022447,0.6171875,0,False,
SB0763,Blood zinc decreased,"systemic nutrient intake, transport, storage, and utilization structure",measured or functional quantity shifted below its reference structural range,remaining_5256,e9ba387b6d512545955ab586829a0bd710072daeea2203e4c9c0816b0a8711ca,0,0,0,0,0,0,0.1360549152124959,0.13938771429297758,0.0033327990804816743,0.0033327990804816743,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,5ac9c8ff05052026780a628c23a188bdff0541b21603c9dcf1f02729048c0af9,0.3177606726659669,0.24002825934874017,0.671875,0,False,
SB0764,Bloody discharge,whole-organism integrated physiological structure,abnormal increase or ectopic release of secreted material,remaining_5256,403da33f3545c64b21635e8eebba9d02226e415d21aa631bc5712096b7e613e7,0,0,0,0,0,0,0.15119616572941885,0.16273396889038283,0.011537803160963978,0.011537803160963978,AWAY_FROM_REFERENCE,0.0,INFORMATIONAL,0,231,,,e9dc987732bc7efb984cea1a4c9d1f47c5387bf06b8610093bb8d41208a5a331,0.3050391240935261,0.23137393182137334,0.640625,0,False,
SB0765,Blunted affect,limbic-cortical affective and behavioral-control network,"altered configuration or regulated output of the named structure, expressed as the state described by blunted affect",remaining_5256,b0c53cb67db9227a79f01d809de9b4cc8ad7ae69672976970c8cfeddfba0c5ef,0,0,0,0,0,0,0.16986208922582335,0.16798119548904944,-0.0018808937367739142,0.0018808937367739142,TOWARD_REFERENCE,0.0,INFORMATIONAL,0,230,,,414d1887de804e4342c4c460ef3e3535cb4b69f2cb1a5ea59fc0cc220230020f,0.2894829553265881,0.21926275039827814,0.609375,0,False,
SB0766,Body fat disorder,"adipose-tissue storage, body-composition, and energy-balance structure",departure from the reference structural configuration or regulated functional range,remaining_5256,6ac94409ac7028b78da7811d1c46c99ef9886b70c5bc5c7030169db8553d70a1,45,16,3,1,14,4,0.16131246118841625,0.1764971386430778,0.015184677454661566,0.015184677454661566,AWAY_FROM_REFERENCE,0.022222222222222223,MINOR,1,174,,,2ff1ff44d064b42930b60a2279bc5d5b6a29e6fd11afecfe1a65c75d15237578,0.3053895813979619,0.23866107487556332,0.609375,2,True,174
